Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-09-30,50412138,50412149,Total,487722888232.04,4896119043921.00,4045978858727.41,9,12,12,120,T,SL,2,1.8,2022,4,2022,3,09,30
2022-09-30,null,50412150,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2022,4,2022,3,09,30
2022-09-30,50412150,50412151,National Defense,81115980202.79,766657430794.22,754848780278.63,9,14,14,140,D,F,2,2.1,2022,4,2022,3,09,30
2022-09-30,50412150,50412152,International Affairs,7924068711.15,71677717697.11,46945792210.06,9,15,15,150,D,F,2,2.2,2022,4,2022,3,09,30
2022-09-30,50412150,50412153,"General Science, Space, and Technology",3637484656.38,37481994712.02,35597874988.25,9,16,16,160,D,F,2,2.3,2022,4,2022,3,09,30
2022-09-30,50412150,50412154,Energy,-1910357293.90,-9057949948.31,6073949307.02,9,17,17,170,D,F,2,2.4,2022,4,2022,3,09,30
2022-09-30,50412150,50412155,Natural Resources and Environment,3494339629.04,39631194669.85,42073470154.73,9,18,18,180,D,F,2,2.5,2022,4,2022,3,09,30
2022-09-30,50412150,50412156,Agriculture,2345716302.45,34887007441.30,49505203226.21,9,19,19,190,D,F,2,2.6,2022,4,2022,3,09,30
2022-09-30,50412150,50412157,Commerce and Housing Credit,-6692415383.61,-19493449616.43,307450365230.19,9,20,20,200,D,F,2,2.7,2022,4,2022,3,09,30
2022-09-30,50412150,50412158,Transportation,14194446193.29,131573173362.58,154792242419.20,9,21,21,210,D,F,2,2.8,2022,4,2022,3,09,30
2022-09-30,50412150,50412159,Community and Regional Development,4368823174.60,72062522229.93,46517131963.19,9,22,22,220,D,F,2,2.9,2022,4,2022,3,09,30
2022-09-30,50412150,50412160,"Education, Training, Employment, and Social Services",449292232670.91,676593222021.53,296663226900.02,9,23,23,230,D,F,2,2.10,2022,4,2022,3,09,30
2022-09-30,50412150,50412161,Health,77350813160.23,914466284012.76,796762880836.61,9,24,24,240,D,F,2,2.11,2022,4,2022,3,09,30
2022-09-30,50412150,50412162,Medicare,103981548674.77,755094428009.37,696460520815.17,9,25,25,250,D,F,2,2.12,2022,4,2022,3,09,30
2022-09-30,50412150,50412163,Income Security,58317700145.72,865449106216.47,1648844849395.31,9,26,26,260,D,F,2,2.13,2022,4,2022,3,09,30
2022-09-30,50412150,50412164,Social Security,103522967704.45,1218674437413.83,1134592529731.97,9,27,27,270,D,F,2,2.14,2022,4,2022,3,09,30
2022-09-30,50412150,50412165,Veterans Benefits and Services,35672934427.54,274409836598.50,234277678862.47,9,28,28,280,D,F,2,2.15,2022,4,2022,3,09,30
2022-09-30,50412150,50412166,Administration of Justice,6821374599.13,72090892981.50,72151912146.55,9,29,29,290,D,F,2,2.16,2022,4,2022,3,09,30
2022-09-30,50412150,50412167,General Government,2562294037.53,128653970841.24,269590999883.52,9,30,30,300,D,F,2,2.17,2022,4,2022,3,09,30
2022-09-30,50412150,50412168,Net Interest,3624726938.72,475120812162.87,352264012863.77,9,31,31,320,D,F,2,2.18,2022,4,2022,3,09,30
2022-09-30,50412150,50412170,Undistributed Offsetting Receipts,-32228311357.31,-234465034724.34,-123859681175.44,9,32,32,330,D,F,2,2.19,2022,4,2022,3,09,30
2022-09-30,50412150,50412171,Total,917396367193.88,6271507596876.00,6821553740037.43,9,33,33,340,T,SL,2,2.20,2022,4,2022,3,09,30
2022-08-31,null,50170668,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2022,4,2022,3,08,31
2022-08-31,50170668,50170669,Individual Income Taxes,140935655362.90,2404419075372.07,1829589214940.55,9,2,2,20,D,RSG,2,1.1,2022,4,2022,3,08,31
2022-08-31,50170668,50170670,Corporation Income Taxes,4635779225.60,318923856733.35,285118518073.09,9,3,3,30,D,RSG,2,1.2,2022,4,2022,3,08,31
2022-08-31,50170668,50170671,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2022,4,2022,3,08,31
2022-08-31,50170671,50170672,Employment and General Retirement,113512711224.09,1284877566101.73,1134490474346.72,9,5,5,50,D,RSG,3,1.3.1,2022,4,2022,3,08,31
2022-08-31,50170671,50170673,Unemployment Insurance,8873463717.38,66097914778.76,50938884321.93,9,6,6,60,D,RSG,3,1.3.2,2022,4,2022,3,08,31
2022-08-31,50170671,50170674,Other Retirement,486618597.37,5667980667.19,5176409166.74,9,7,7,70,D,RSG,3,1.3.3,2022,4,2022,3,08,31
2022-08-31,50170668,50170675,Excise Taxes,8552123680.10,76048023083.72,64647568549.91,9,8,8,80,D,RSG,2,1.4,2022,4,2022,3,08,31
2022-08-31,50170668,50170676,Estate and Gift Taxes,2426342484.39,29087968740.20,24707535721.88,9,9,9,90,D,RSG,2,1.5,2022,4,2022,3,08,31
2022-08-31,50170668,50170677,Customs Duties,8455571828.81,91166512419.39,72127604776.47,9,10,10,100,D,RSG,2,1.6,2022,4,2022,3,08,31
2022-08-31,50170668,50170678,Miscellaneous Receipts,15848134474.20,132162835427.59,119659558879.97,9,11,11,110,D,RSG,2,1.7,2022,4,2022,3,08,31
2022-08-31,50170668,50170679,Total,303726400594.84,4408451733324.00,3586455768777.26,9,12,12,120,T,SL,2,1.8,2022,4,2022,3,08,31
2022-08-31,null,50170680,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2022,4,2022,3,08,31
2022-08-31,50170680,50170681,National Defense,63319226756.14,685541450591.43,687693110650.81,9,14,14,140,D,F,2,2.1,2022,4,2022,3,08,31
2022-08-31,50170680,50170682,International Affairs,10244675215.98,63753648985.96,40496664019.57,9,15,15,150,D,F,2,2.2,2022,4,2022,3,08,31
2022-08-31,50170680,50170683,"General Science, Space, and Technology",3712553424.47,33844510055.64,32423127356.95,9,16,16,160,D,F,2,2.3,2022,4,2022,3,08,31
2022-08-31,50170680,50170684,Energy,-2175834560.91,-7147592654.41,4344368633.95,9,17,17,170,D,F,2,2.4,2022,4,2022,3,08,31
2022-08-31,50170680,50170685,Natural Resources and Environment,3815292001.94,36136855040.81,38113667880.33,9,18,18,180,D,F,2,2.5,2022,4,2022,3,08,31
2022-08-31,50170680,50170686,Agriculture,2512188806.24,32541291138.85,48074974584.51,9,19,19,190,D,F,2,2.6,2022,4,2022,3,08,31
2022-08-31,50170680,50170687,Commerce and Housing Credit,496802963.24,-12801034232.82,321454726029.29,9,20,20,200,D,F,2,2.7,2022,4,2022,3,08,31
2022-08-31,50170680,50170688,Transportation,14526522402.96,117434304804.33,139935937216.13,9,21,21,210,D,F,2,2.8,2022,4,2022,3,08,31
2022-08-31,50170680,50170689,Community and Regional Development,4438973008.16,67693699055.33,40576586240.23,9,22,22,220,D,F,2,2.9,2022,4,2022,3,08,31
2022-08-31,50170680,50170690,"Education, Training, Employment, and Social Services",36543624729.32,227300989350.62,185260001820.62,9,23,23,230,D,F,2,2.10,2022,4,2022,3,08,31
2022-08-31,50170680,50170691,Health,77721763746.51,837115470852.53,725157532470.06,9,24,24,240,D,F,2,2.11,2022,4,2022,3,08,31
2022-08-31,50170680,50170692,Medicare,60958935983.09,651112879334.60,636788184999.86,9,25,25,250,D,F,2,2.12,2022,4,2022,3,08,31
2022-08-31,50170680,50170693,Income Security,56290049854.46,807131406070.75,1568887571773.98,9,26,26,260,D,F,2,2.13,2022,4,2022,3,08,31
2022-08-31,50170680,50170694,Social Security,103548287184.52,1115151469709.38,1039703029416.45,9,27,27,270,D,F,2,2.14,2022,4,2022,3,08,31
2022-08-31,50170680,50170695,Veterans Benefits and Services,21593870976.72,238736902170.96,213041600569.14,9,28,28,280,D,F,2,2.15,2022,4,2022,3,08,31
2022-08-31,50170680,50170696,Administration of Justice,6091896843.66,65269518382.37,65632361993.59,9,29,29,290,D,F,2,2.16,2022,4,2022,3,08,31
2022-08-31,50170680,50170697,General Government,6337138051.08,126091676803.71,262646160720.55,9,30,30,300,D,F,2,2.17,2022,4,2022,3,08,31
2022-08-31,50170680,50170698,Net Interest,62656780847.87,471496085224.15,358199165184.39,9,31,31,320,D,F,2,2.18,2022,4,2022,3,08,31
2022-08-31,50170680,50170700,Undistributed Offsetting Receipts,-9310106690.97,-202236723367.03,-111338465706.41,9,32,32,330,D,F,2,2.19,2022,4,2022,3,08,31
2022-08-31,50170680,50170701,Total,523322641544.48,5354166807317.16,6297090305854.00,9,33,33,340,T,SL,2,2.20,2022,4,2022,3,08,31
2022-07-31,null,49920369,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2022,4,2022,3,07,31
2022-07-31,49920369,49920370,Individual Income Taxes,128011595001.82,2263483420009.17,1705742634508.12,9,2,2,20,D,RSG,2,1.1,2022,4,2022,3,07,31
2022-07-31,49920369,49920371,Corporation Income Taxes,8235124088.02,314288077507.75,282086008083.99,9,3,3,30,D,RSG,2,1.2,2022,4,2022,3,07,31
2022-07-31,49920369,49920372,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2022,4,2022,3,07,31
2022-07-31,49920372,49920373,Employment and General Retirement,104794235110.62,1171364854877.64,1034064278466.77,9,5,5,50,D,RSG,3,1.3.1,2022,4,2022,3,07,31
2022-07-31,49920372,49920374,Unemployment Insurance,3024722534.84,57224451061.38,44907719156.00,9,6,6,60,D,RSG,3,1.3.2,2022,4,2022,3,07,31
2022-07-31,49920372,49920375,Other Retirement,487271017.44,5181362069.82,4722691381.16,9,7,7,70,D,RSG,3,1.3.3,2022,4,2022,3,07,31
2022-07-31,49920369,49920376,Excise Taxes,6460870590.08,67495899403.62,57206294013.53,9,8,8,80,D,RSG,2,1.4,2022,4,2022,3,07,31
2022-07-31,49920369,49920377,Estate and Gift Taxes,2630073762.89,26661626255.81,22979863778.70,9,9,9,90,D,RSG,2,1.5,2022,4,2022,3,07,31
2022-07-31,49920369,49920378,Customs Duties,8530321539.33,82710940590.58,64857161659.63,9,10,10,100,D,RSG,2,1.6,2022,4,2022,3,07,31
2022-07-31,49920369,49920379,Miscellaneous Receipts,7160840246.54,116314700953.39,101511034831.57,9,11,11,110,D,RSG,2,1.7,2022,4,2022,3,07,31
2022-07-31,49920369,49920380,Total,269335053891.58,4104725332729.16,3318077685879.47,9,12,12,120,T,SL,2,1.8,2022,4,2022,3,07,31
2022-07-31,null,49920381,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2022,4,2022,3,07,31
2022-07-31,49920381,49920382,National Defense,63045507004.16,622221183265.54,635655064515.21,9,14,14,140,D,F,2,2.1,2022,4,2022,3,07,31
2022-07-31,49920381,49920383,International Affairs,5535391127.29,53508973769.98,35686998365.68,9,15,15,150,D,F,2,2.2,2022,4,2022,3,07,31
2022-07-31,49920381,49920384,"General Science, Space, and Technology",3206516438.23,30131956631.17,29002248427.95,9,16,16,160,D,F,2,2.3,2022,4,2022,3,07,31
2022-07-31,49920381,49920385,Energy,-3368740324.08,-4971758093.50,3934556583.23,9,17,17,170,D,F,2,2.4,2022,4,2022,3,07,31
2022-07-31,49920381,49920386,Natural Resources and Environment,3019263965.97,32321563038.87,34426944989.23,9,18,18,180,D,F,2,2.5,2022,4,2022,3,07,31
2022-07-31,49920381,49920387,Agriculture,3337480438.16,30029102332.61,47185494867.69,9,19,19,190,D,F,2,2.6,2022,4,2022,3,07,31
2022-07-31,49920381,49920388,Commerce and Housing Credit,-2591266744.23,-13297839749.26,323180943288.34,9,20,20,200,D,F,2,2.7,2022,4,2022,3,07,31
2022-07-31,49920381,49920389,Transportation,9675069153.94,102907782401.37,128583923409.25,9,21,21,210,D,F,2,2.8,2022,4,2022,3,07,31
2022-07-31,49920381,49920390,Community and Regional Development,4237476812.28,63254726047.17,51514388626.66,9,22,22,220,D,F,2,2.9,2022,4,2022,3,07,31
2022-07-31,49920381,49920391,"Education, Training, Employment, and Social Services",12419242054.41,190757364621.30,168339139254.81,9,23,23,230,D,F,2,2.10,2022,4,2022,3,07,31
2022-07-31,49920381,49920392,Health,72117893017.50,759393707106.02,654326405692.45,9,24,24,240,D,F,2,2.11,2022,4,2022,3,07,31
2022-07-31,49920381,49920393,Medicare,67408868668.79,590153943351.51,616884368390.74,9,25,25,250,D,F,2,2.12,2022,4,2022,3,07,31
2022-07-31,49920381,49920394,Income Security,54464118602.13,750841356216.29,1475597741869.89,9,26,26,260,D,F,2,2.13,2022,4,2022,3,07,31
2022-07-31,49920381,49920395,Social Security,103228085055.44,1011603182524.86,944342022547.96,9,27,27,270,D,F,2,2.14,2022,4,2022,3,07,31
2022-07-31,49920381,49920396,Veterans Benefits and Services,22019638186.38,217143031194.24,202489075216.26,9,28,28,280,D,F,2,2.15,2022,4,2022,3,07,31
2022-07-31,49920381,49920397,Administration of Justice,5581248562.09,59177621538.71,59922740510.75,9,29,29,290,D,F,2,2.16,2022,4,2022,3,07,31
2022-07-31,49920381,49920398,General Government,10001041317.37,119755579322.38,233058893360.49,9,30,30,300,D,F,2,2.17,2022,4,2022,3,07,31
2022-07-31,49920381,49920399,Net Interest,55256162875.09,408839304376.28,316413585874.30,9,31,31,320,D,F,2,2.18,2022,4,2022,3,07,31
2022-07-31,49920381,49920401,Undistributed Offsetting Receipts,-8206182269.08,-192926616676.06,-102466896642.72,9,32,32,330,D,F,2,2.19,2022,4,2022,3,07,31
2022-07-31,49920381,49920402,Total,480386813941.84,4830844163219.48,5858077639148.17,9,33,33,340,T,SL,2,2.20,2022,4,2022,3,07,31
2022-06-30,null,49750805,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2022,3,2022,2,06,30
2022-06-30,49750805,49750806,Individual Income Taxes,200815065184.60,2135471825007.35,1590662792839.95,9,2,2,20,D,RSG,2,1.1,2022,3,2022,2,06,30
2022-06-30,49750805,49750807,Corporation Income Taxes,82555447608.51,306052953419.73,265144356912.93,9,3,3,30,D,RSG,2,1.2,2022,3,2022,2,06,30
2022-06-30,49750805,49750808,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2022,3,2022,2,06,30
2022-06-30,49750808,49750809,Employment and General Retirement,144384525855.45,1066570619767.02,936234777988.56,9,5,5,50,D,RSG,3,1.3.1,2022,3,2022,2,06,30
2022-06-30,49750808,49750810,Unemployment Insurance,1616243456.93,54199728526.54,40209956297.96,9,6,6,60,D,RSG,3,1.3.2,2022,3,2022,2,06,30
2022-06-30,49750808,49750811,Other Retirement,515057717.70,4694091052.38,4251189103.47,9,7,7,70,D,RSG,3,1.3.3,2022,3,2022,2,06,30
2022-06-30,49750805,49750812,Excise Taxes,7650886440.60,61035028813.54,50384645123.37,9,8,8,80,D,RSG,2,1.4,2022,3,2022,2,06,30
2022-06-30,49750805,49750813,Estate and Gift Taxes,2399050978.62,24031552492.92,21476825172.36,9,9,9,90,D,RSG,2,1.5,2022,3,2022,2,06,30
2022-06-30,49750805,49750814,Customs Duties,8363581564.68,74180619051.25,57348302389.66,9,10,10,100,D,RSG,2,1.6,2022,3,2022,2,06,30
2022-06-30,49750805,49750815,Miscellaneous Receipts,12461553060.37,109153860706.85,90365140431.60,9,11,11,110,D,RSG,2,1.7,2022,3,2022,2,06,30
2022-06-30,49750805,49750816,Total,460761411867.46,3835390278837.58,3056077986259.86,9,12,12,120,T,SL,2,1.8,2022,3,2022,2,06,30
2022-06-30,null,49750817,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2022,3,2022,2,06,30
2022-06-30,49750817,49750818,National Defense,63688781066.17,559175676261.38,569140350511.65,9,14,14,140,D,F,2,2.1,2022,3,2022,2,06,30
2022-06-30,49750817,49750819,International Affairs,5945519759.34,47973582642.69,30210381246.08,9,15,15,150,D,F,2,2.2,2022,3,2022,2,06,30
2022-06-30,49750817,49750820,"General Science, Space, and Technology",3339437637.69,26925440192.94,26116844654.32,9,16,16,160,D,F,2,2.3,2022,3,2022,2,06,30
2022-06-30,49750817,49750821,Energy,-1088039409.54,-1603017769.42,4225314670.10,9,17,17,170,D,F,2,2.4,2022,3,2022,2,06,30
2022-06-30,49750817,49750822,Natural Resources and Environment,3510593386.49,29302299072.90,31130511715.31,9,18,18,180,D,F,2,2.5,2022,3,2022,2,06,30
2022-06-30,49750817,49750823,Agriculture,5272627446.14,26691621894.45,46230146095.51,9,19,19,190,D,F,2,2.6,2022,3,2022,2,06,30
2022-06-30,49750817,49750824,Commerce and Housing Credit,-22498077627.41,-10706573005.03,322949843536.91,9,20,20,200,D,F,2,2.7,2022,3,2022,2,06,30
2022-06-30,49750817,49750825,Transportation,13066168218.30,93232713247.43,117928318950.82,9,21,21,210,D,F,2,2.8,2022,3,2022,2,06,30
2022-06-30,49750817,49750826,Community and Regional Development,7454181757.73,59017249234.89,46626015440.13,9,22,22,220,D,F,2,2.9,2022,3,2022,2,06,30
2022-06-30,49750817,49750827,"Education, Training, Employment, and Social Services",55362947974.08,178338122566.89,153544974012.71,9,23,23,230,D,F,2,2.10,2022,3,2022,2,06,30
2022-06-30,49750817,49750828,Health,76714002061.20,687275814088.52,583135677376.37,9,24,24,240,D,F,2,2.11,2022,3,2022,2,06,30
2022-06-30,49750817,49750829,Medicare,64054855891.86,522745074682.72,519112753783.43,9,25,25,250,D,F,2,2.12,2022,3,2022,2,06,30
2022-06-30,49750817,49750830,Income Security,46989242717.35,696377237614.16,1364612733369.68,9,26,26,260,D,F,2,2.13,2022,3,2022,2,06,30
2022-06-30,49750817,49750831,Social Security,108497867583.44,908375097469.42,849384528584.48,9,27,27,270,D,F,2,2.14,2022,3,2022,2,06,30
2022-06-30,49750817,49750832,Veterans Benefits and Services,21590587304.99,195123393007.86,173933090281.19,9,28,28,280,D,F,2,2.15,2022,3,2022,2,06,30
2022-06-30,49750817,49750833,Administration of Justice,5501451166.10,53596372976.62,54541985217.19,9,29,29,290,D,F,2,2.16,2022,3,2022,2,06,30
2022-06-30,49750817,49750834,General Government,59106230586.94,109754537714.18,217394242427.30,9,30,30,300,D,F,2,2.17,2022,3,2022,2,06,30
2022-06-30,49750817,49750835,Net Interest,42284102258.29,353583141501.19,278561876047.57,9,31,31,320,D,F,2,2.18,2022,3,2022,2,06,30
2022-06-30,49750817,49750837,Undistributed Offsetting Receipts,-9189554985.61,-184720434406.98,-94752136735.69,9,32,32,330,D,F,2,2.19,2022,3,2022,2,06,30
2022-06-30,49750817,49750838,Total,549602924793.55,4350457348986.81,5294027451185.06,9,33,33,340,T,SL,2,2.20,2022,3,2022,2,06,30
2022-05-31,null,49501179,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2022,3,2022,2,05,31
2022-05-31,49501179,49501180,Individual Income Taxes,216881662181.79,1934656759822.75,1325822595160.26,9,2,2,20,D,RSG,2,1.1,2022,3,2022,2,05,31
2022-05-31,49501179,49501181,Corporation Income Taxes,7707517846.55,223497505811.22,190955497783.03,9,3,3,30,D,RSG,2,1.2,2022,3,2022,2,05,31
2022-05-31,49501179,49501182,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2022,3,2022,2,05,31
2022-05-31,49501182,49501183,Employment and General Retirement,110553634010.04,922186093911.57,858252296756.36,9,5,5,50,D,RSG,3,1.3.1,2022,3,2022,2,05,31
2022-05-31,49501182,49501184,Unemployment Insurance,20417112835.68,52583485069.61,38857974365.13,9,6,6,60,D,RSG,3,1.3.2,2022,3,2022,2,05,31
2022-05-31,49501182,49501185,Other Retirement,557410187.01,4179033334.68,3743781497.07,9,7,7,70,D,RSG,3,1.3.3,2022,3,2022,2,05,31
2022-05-31,49501179,49501186,Excise Taxes,8046011081.40,53384142372.94,43285061628.22,9,8,8,80,D,RSG,2,1.4,2022,3,2022,2,05,31
2022-05-31,49501179,49501187,Estate and Gift Taxes,3172978642.69,21632501514.30,19091335381.27,9,9,9,90,D,RSG,2,1.5,2022,3,2022,2,05,31
2022-05-31,49501179,49501188,Customs Duties,8095390673.38,65817037486.57,50198500373.12,9,10,10,100,D,RSG,2,1.6,2022,3,2022,2,05,31
2022-05-31,49501179,49501189,Miscellaneous Receipts,13561430334.65,96692307646.48,76672276830.67,9,11,11,110,D,RSG,2,1.7,2022,3,2022,2,05,31
2022-05-31,49501179,49501190,Total,388993147793.19,3374628866970.12,2606879319775.13,9,12,12,120,T,SL,2,1.8,2022,3,2022,2,05,31
2022-05-31,null,49501191,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2022,3,2022,2,05,31
2022-05-31,49501191,49501192,National Defense,57435013977.23,495486894867.11,504454730597.43,9,14,14,140,D,F,2,2.1,2022,3,2022,2,05,31
2022-05-31,49501191,49501193,International Affairs,8068458886.54,42028110411.35,35323904372.11,9,15,15,150,D,F,2,2.2,2022,3,2022,2,05,31
2022-05-31,49501191,49501194,"General Science, Space, and Technology",2786993426.78,23586002555.25,23070332673.43,9,16,16,160,D,F,2,2.3,2022,3,2022,2,05,31
2022-05-31,49501191,49501195,Energy,-1304056610.14,-514978359.88,3764292239.51,9,17,17,170,D,F,2,2.4,2022,3,2022,2,05,31
2022-05-31,49501191,49501196,Natural Resources and Environment,3229107785.68,25791705686.41,26916277567.82,9,18,18,180,D,F,2,2.5,2022,3,2022,2,05,31
2022-05-31,49501191,49501197,Agriculture,1551267426.87,21418994448.31,44596908428.84,9,19,19,190,D,F,2,2.6,2022,3,2022,2,05,31
2022-05-31,49501191,49501198,Commerce and Housing Credit,1624194369.34,11791504622.38,294962209953.82,9,20,20,200,D,F,2,2.7,2022,3,2022,2,05,31
2022-05-31,49501191,49501199,Transportation,9713131746.09,80166545029.13,100259807347.74,9,21,21,210,D,F,2,2.8,2022,3,2022,2,05,31
2022-05-31,49501191,49501200,Community and Regional Development,8573306160.09,51563067477.16,39905499202.56,9,22,22,220,D,F,2,2.9,2022,3,2022,2,05,31
2022-05-31,49501191,49501201,"Education, Training, Employment, and Social Services",15206922966.67,122975174592.81,96345127257.84,9,23,23,230,D,F,2,2.10,2022,3,2022,2,05,31
2022-05-31,49501191,49501202,Health,75828636597.44,610561812027.32,516728756117.41,9,24,24,240,D,F,2,2.11,2022,3,2022,2,05,31
2022-05-31,49501191,49501203,Medicare,15227667532.56,458690218790.86,454873386974.09,9,25,25,250,D,F,2,2.12,2022,3,2022,2,05,31
2022-05-31,49501191,49501204,Income Security,58167817377.11,649387994896.81,1273012681467.75,9,26,26,260,D,F,2,2.13,2022,3,2022,2,05,31
2022-05-31,49501191,49501205,Social Security,102988007312.54,799877229885.98,749550538948.35,9,27,27,270,D,F,2,2.14,2022,3,2022,2,05,31
2022-05-31,49501191,49501206,Veterans Benefits and Services,11141415764.61,173532805702.87,155959141028.77,9,28,28,280,D,F,2,2.15,2022,3,2022,2,05,31
2022-05-31,49501191,49501207,Administration of Justice,7200533430.70,48094921810.52,47679830324.87,9,29,29,290,D,F,2,2.16,2022,3,2022,2,05,31
2022-05-31,49501191,49501208,General Government,32221784597.36,50648307455.34,149169726998.08,9,30,30,300,D,F,2,2.17,2022,3,2022,2,05,31
