Record Date,Parent ID,Classification ID,Classification Description,Current Month Budget Amount,Current Fiscal Year to Date Budget Amount,Prior Fiscal Year to Date Budget Amount,Current Year Budget Estimate Amount,Next Year Budget Estimate Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-07-31,49918475,49918505,Total Surplus (+) or Deficit (-),-211051760050.26,-726118830490.32,-2539999953268.70,-1414950.00,-1153856.00,2,8,8,80,T,SL,2,1.3,2022,4,2022,3,07,31
2022-07-31,49918505,49918508,On-Budget Surplus (+) or Deficit (-),-201706917439.25,-732508626313.52,-2509955251277.17,-1374264.00,-1067756.00,2,9,9,90,D,SL,3,1.3.1,2022,4,2022,3,07,31
2022-07-31,49918505,49918511,Off-Budget Surplus (+) or Deficit (-),-9344842611.01,6389795823.20,-30044701991.53,-40686.00,-86100.00,2,10,10,100,D,SL,3,1.3.2,2022,4,2022,3,07,31
2022-07-31,49918475,49918514,Total On-Budget and Off-Budget Financing,211051760050.26,726118830490.32,2539999953268.70,1414950.00,1153856.00,2,11,11,110,T,SL,2,1.4,2022,4,2022,3,07,31
2022-07-31,null,49918517,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,4,2022,3,07,31
2022-07-31,49918517,49918520,Borrowing from the Public,36706787705.89,1639223654355.54,1268377573762.94,2552166.00,1197096.00,2,13,13,130,D,SL,2,2.1,2022,4,2022,3,07,31
2022-07-31,49918517,49918523,"Reduction of Operating Cash, Increase (-)",163132686164.95,-404113090345.39,1322276797825.08,-534840.00,0.00,2,14,14,140,D,SL,2,2.2,2022,4,2022,3,07,31
2022-07-31,49918517,49918526,By Other Means,11212286176.07,-508991724889.37,-50652963539.91,-602376.00,-43240.00,2,15,15,150,D,SL,2,2.3,2022,4,2022,3,07,31
2022-06-30,null,49748786,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,3,2022,2,06,30
2022-06-30,49748786,49748807,Total Receipts,460761411867.46,3835390278837.58,3056077986259.86,4436626.00,4638192.00,2,2,2,20,T,SL,2,1.1,2022,3,2022,2,06,30
2022-06-30,49748807,49748810,On-Budget Receipts,354448346165.27,3029138004229.93,2343511356280.27,3389419.00,3537550.00,2,3,3,30,D,SL,3,1.1.1,2022,3,2022,2,06,30
2022-06-30,49748807,49748812,Off-Budget Receipts,106313065702.19,806252274607.65,712566629979.59,1047207.00,1100642.00,2,4,4,40,D,SL,3,1.1.2,2022,3,2022,2,06,30
2022-06-30,49748786,49748818,Total Outlays,549602924793.55,4350457348986.81,5294027451185.06,5851576.00,5792048.00,2,5,5,50,T,SL,2,1.2,2022,3,2022,2,06,30
2022-06-30,49748818,49748821,On-Budget Outlays,475912799622.61,3559939712813.37,4558042486510.58,4763683.00,4605306.00,2,6,6,60,D,SL,3,1.2.1,2022,3,2022,2,06,30
2022-06-30,49748818,49748830,Off-Budget Outlays,73690125170.94,790517636173.44,735984964674.48,1087893.00,1186742.00,2,7,7,70,D,SL,3,1.2.2,2022,3,2022,2,06,30
2022-06-30,49748786,49748840,Total Surplus (+) or Deficit (-),-88841512926.09,-515067070149.23,-2237949464925.20,-1414950.00,-1153856.00,2,8,8,80,T,SL,2,1.3,2022,3,2022,2,06,30
2022-06-30,49748840,49748851,On-Budget Surplus (+) or Deficit (-),-121464453457.34,-530801708583.44,-2214531130230.31,-1374264.00,-1067756.00,2,9,9,90,D,SL,3,1.3.1,2022,3,2022,2,06,30
2022-06-30,49748840,49748860,Off-Budget Surplus (+) or Deficit (-),32622940531.25,15734638434.21,-23418334694.89,-40686.00,-86100.00,2,10,10,100,D,SL,3,1.3.2,2022,3,2022,2,06,30
2022-06-30,49748786,49748869,Total On-Budget and Off-Budget Financing,88841512926.09,515067070149.23,2237949464925.20,1414950.00,1153856.00,2,11,11,110,T,SL,2,1.4,2022,3,2022,2,06,30
2022-06-30,null,49748878,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,3,2022,2,06,30
2022-06-30,49748878,49748887,Borrowing from the Public,3263008073.95,1602516866649.65,1308656809581.59,2552166.00,1197096.00,2,13,13,130,D,SL,2,2.1,2022,3,2022,2,06,30
2022-06-30,49748878,49748896,"Reduction of Operating Cash, Increase (-)",71834605386.48,-567245776510.34,929750403884.37,-534840.00,0.00,2,14,14,140,D,SL,2,2.2,2022,3,2022,2,06,30
2022-06-30,49748878,49748905,By Other Means,13743899458.46,-520204011356.27,-459183841.48,-602376.00,-43240.00,2,15,15,150,D,SL,2,2.3,2022,3,2022,2,06,30
2022-05-31,null,49499143,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,3,2022,2,05,31
2022-05-31,49499143,49499153,Total Receipts,388993147793.19,3374628866970.12,2606879319775.13,4436626.00,4638192.00,2,2,2,20,T,SL,2,1.1,2022,3,2022,2,05,31
2022-05-31,49499153,49499155,On-Budget Receipts,303711147793.19,2674689658064.66,1952378782821.31,3389419.00,3537550.00,2,3,3,30,D,SL,3,1.1.1,2022,3,2022,2,05,31
2022-05-31,49499153,49499160,Off-Budget Receipts,85282000000.00,699939208905.46,654500536953.82,1047207.00,1100642.00,2,4,4,40,D,SL,3,1.1.2,2022,3,2022,2,05,31
2022-05-31,49499143,49499165,Total Outlays,455215709002.77,3800854471721.26,4670668234438.17,5851576.00,5792048.00,2,5,5,50,T,SL,2,1.2,2022,3,2022,2,05,31
2022-05-31,49499165,49499170,On-Budget Outlays,353899218646.54,3084026960718.76,3996694755814.42,4763683.00,4605306.00,2,6,6,60,D,SL,3,1.2.1,2022,3,2022,2,05,31
2022-05-31,49499165,49499175,Off-Budget Outlays,101316490356.23,716827511002.50,673973478623.75,1087893.00,1186742.00,2,7,7,70,D,SL,3,1.2.2,2022,3,2022,2,05,31
2022-05-31,49499143,49499179,Total Surplus (+) or Deficit (-),-66222561209.58,-426225604751.14,-2063788914663.04,-1414950.00,-1153856.00,2,8,8,80,T,SL,2,1.3,2022,3,2022,2,05,31
2022-05-31,49499179,49499182,On-Budget Surplus (+) or Deficit (-),-50188070853.35,-409337302654.10,-2044315972993.11,-1374264.00,-1067756.00,2,9,9,90,D,SL,3,1.3.1,2022,3,2022,2,05,31
2022-05-31,49499179,49499185,Off-Budget Surplus (+) or Deficit (-),-16034490356.23,-16888302097.04,-19472941669.93,-40686.00,-86100.00,2,10,10,100,D,SL,3,1.3.2,2022,3,2022,2,05,31
2022-05-31,49499143,49499188,Total On-Budget and Off-Budget Financing,66222561209.58,426225604751.14,2063788914663.04,1414950.00,1153856.00,2,11,11,110,T,SL,2,1.4,2022,3,2022,2,05,31
2022-05-31,null,49499191,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,3,2022,2,05,31
2022-05-31,49499191,49499194,Borrowing from the Public,50179519711.98,1599253858575.70,997241195605.42,2552166.00,1197096.00,2,13,13,130,D,SL,2,2.1,2022,3,2022,2,05,31
2022-05-31,49499191,49499197,"Reduction of Operating Cash, Increase (-)",69000071989.63,-639080381896.82,1004979276450.81,-534840.00,0.00,2,14,14,140,D,SL,2,2.2,2022,3,2022,2,05,31
2022-05-31,49499191,49499200,By Other Means,-52957030494.08,-533947863286.73,61567630470.79,-602376.00,-43240.00,2,15,15,150,D,SL,2,2.3,2022,3,2022,2,05,31
2022-04-30,null,49307340,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,3,2022,2,04,30
2022-04-30,49307340,49307349,Total Receipts,863648608563.10,2985635719182.93,2143134431421.36,4436626.00,4638192.00,2,2,2,20,T,SL,2,1.1,2022,3,2022,2,04,30
2022-04-30,49307349,49307351,On-Budget Receipts,753826608563.10,2370978510277.47,1568423894467.54,3389419.00,3537550.00,2,3,3,30,D,SL,3,1.1.1,2022,3,2022,2,04,30
2022-04-30,49307349,49307354,Off-Budget Receipts,109822000000.00,614657208905.46,574710536953.82,1047207.00,1100642.00,2,4,4,40,D,SL,3,1.1.2,2022,3,2022,2,04,30
2022-04-30,49307340,49307357,Total Outlays,555433548036.31,3345638762724.49,4074970126764.55,5851576.00,5792048.00,2,5,5,50,T,SL,2,1.2,2022,3,2022,2,04,30
2022-04-30,49307357,49307360,On-Budget Outlays,465351024759.55,2730127742078.22,3493582161158.75,4763683.00,4605306.00,2,6,6,60,D,SL,3,1.2.1,2022,3,2022,2,04,30
2022-04-30,49307357,49307363,Off-Budget Outlays,90082523276.76,615511020646.27,581387965605.80,1087893.00,1186742.00,2,7,7,70,D,SL,3,1.2.2,2022,3,2022,2,04,30
2022-04-30,49307340,49307366,Total Surplus (+) or Deficit (-),308215060526.79,-360003043541.56,-1931835695343.19,-1414950.00,-1153856.00,2,8,8,80,T,SL,2,1.3,2022,3,2022,2,04,30
2022-04-30,49307366,49307369,On-Budget Surplus (+) or Deficit (-),288475583803.55,-359149231800.75,-1925158266691.21,-1374264.00,-1067756.00,2,9,9,90,D,SL,3,1.3.1,2022,3,2022,2,04,30
2022-04-30,49307366,49307372,Off-Budget Surplus (+) or Deficit (-),19739476723.24,-853811740.81,-6677428651.98,-40686.00,-86100.00,2,10,10,100,D,SL,3,1.3.2,2022,3,2022,2,04,30
2022-04-30,49307340,49307374,Total On-Budget and Off-Budget Financing,-308215060526.79,360003043541.56,1931835695343.19,1414950.00,1153856.00,2,11,11,110,T,SL,2,1.4,2022,3,2022,2,04,30
2022-04-30,null,49307377,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,3,2022,2,04,30
2022-04-30,49307377,49307380,Borrowing from the Public,-40654513196.76,1549074338863.72,1027420293871.17,2552166.00,1197096.00,2,13,13,130,D,SL,2,2.1,2022,3,2022,2,04,30
2022-04-30,49307377,49307383,"Reduction of Operating Cash, Increase (-)",-271717054033.50,-708080453886.45,810962717901.44,-534840.00,0.00,2,14,14,140,D,SL,2,2.2,2022,3,2022,2,04,30
2022-04-30,49307377,49307386,By Other Means,4156506669.17,-480990832792.65,93451862474.16,-602376.00,-43240.00,2,15,15,150,D,SL,2,2.3,2022,3,2022,2,04,30
2022-03-31,null,49119037,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,2,2022,1,03,31
2022-03-31,49119037,49119042,Total Receipts,315172156164.72,2121987110619.83,1703948236108.88,4436626.00,4638192.00,2,2,2,20,T,SL,2,1.1,2022,2,2022,1,03,31
2022-03-31,49119042,49119045,On-Budget Receipts,225557218104.23,1617151901714.37,1231518699155.06,3389419.00,3537550.00,2,3,3,30,D,SL,3,1.1.1,2022,2,2022,1,03,31
2022-03-31,49119042,49119047,Off-Budget Receipts,89614938060.49,504835208905.46,472429536953.82,1047207.00,1100642.00,2,4,4,40,D,SL,3,1.1.2,2022,2,2022,1,03,31
2022-03-31,49119037,49119050,Total Outlays,507854542821.65,2790253931734.59,3410204463322.01,5851576.00,5792048.00,2,5,5,50,T,SL,2,1.2,2022,2,2022,1,03,31
2022-03-31,49119050,49119052,On-Budget Outlays,407657031762.65,2264825434365.08,2915672648575.27,4763683.00,4605306.00,2,6,6,60,D,SL,3,1.2.1,2022,2,2022,1,03,31
2022-03-31,49119050,49119055,Off-Budget Outlays,100197511059.00,525428497369.51,494531814746.74,1087893.00,1186742.00,2,7,7,70,D,SL,3,1.2.2,2022,2,2022,1,03,31
2022-03-31,49119037,49119060,Total Surplus (+) or Deficit (-),-192682386656.93,-668266821114.76,-1706256227213.13,-1414950.00,-1153856.00,2,8,8,80,T,SL,2,1.3,2022,2,2022,1,03,31
2022-03-31,49119060,49119064,On-Budget Surplus (+) or Deficit (-),-182099813658.42,-647673532650.71,-1684153949420.21,-1374264.00,-1067756.00,2,9,9,90,D,SL,3,1.3.1,2022,2,2022,1,03,31
2022-03-31,49119060,49119069,Off-Budget Surplus (+) or Deficit (-),-10582572998.51,-20593288464.05,-22102277792.92,-40686.00,-86100.00,2,10,10,100,D,SL,3,1.3.2,2022,2,2022,1,03,31
2022-03-31,49119037,49119071,Total On-Budget and Off-Budget Financing,192682386656.93,668266821114.76,1706256227213.13,1414950.00,1153856.00,2,11,11,110,T,SL,2,1.4,2022,2,2022,1,03,31
2022-03-31,null,49119076,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,2,2022,1,03,31
2022-03-31,49119076,49119081,Borrowing from the Public,99652387385.27,1589728852060.48,961898865768.62,2552166.00,1197096.00,2,13,13,130,D,SL,2,2.1,2022,2,2022,1,03,31
2022-03-31,49119076,49119085,"Reduction of Operating Cash, Increase (-)",119740414252.18,-436363399852.95,659728250944.08,-534840.00,0.00,2,14,14,140,D,SL,2,2.2,2022,2,2022,1,03,31
2022-03-31,49119076,49119088,By Other Means,-26710414980.52,-485098622415.41,84628269408.31,-602376.00,-43240.00,2,15,15,150,D,SL,2,2.3,2022,2,2022,1,03,31
2022-02-28,null,49014253,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,2,2022,1,02,28
2022-02-28,49014253,49014263,Total Receipts,289885743448.90,1806837770281.93,1436333895093.87,4174197.00,4641026.00,2,2,2,20,T,SL,2,1.1,2022,2,2022,1,02,28
2022-02-28,49014263,49014266,On-Budget Receipts,208813743448.90,1391617499436.96,1046151861517.99,3141598.00,3569434.00,2,3,3,30,D,SL,3,1.1.1,2022,2,2022,1,02,28
2022-02-28,49014263,49014269,Off-Budget Receipts,81072000000.00,415220270844.97,390182033575.88,1032599.00,1071592.00,2,4,4,40,D,SL,3,1.1.2,2022,2,2022,1,02,28
2022-02-28,49014253,49014272,Total Outlays,506475495504.95,2282422204739.76,2482987411149.55,6011148.00,6012960.00,2,5,5,50,T,SL,2,1.2,2022,2,2022,1,02,28
2022-02-28,49014272,49014276,On-Budget Outlays,406285180553.30,1857191218429.25,2080108547235.20,4930558.00,4870518.00,2,6,6,60,D,SL,3,1.2.1,2022,2,2022,1,02,28
2022-02-28,49014272,49014283,Off-Budget Outlays,100190314951.65,425230986310.51,402878863914.35,1080590.00,1142442.00,2,7,7,70,D,SL,3,1.2.2,2022,2,2022,1,02,28
2022-02-28,49014253,49014286,Total Surplus (+) or Deficit (-),-216589752056.05,-475584434457.83,-1046653516055.68,-1836951.00,-1371934.00,2,8,8,80,T,SL,2,1.3,2022,2,2022,1,02,28
2022-02-28,49014286,49014289,On-Budget Surplus (+) or Deficit (-),-197471437104.40,-465573718992.29,-1033956685717.21,-1788960.00,-1301084.00,2,9,9,90,D,SL,3,1.3.1,2022,2,2022,1,02,28
2022-02-28,49014286,49014292,Off-Budget Surplus (+) or Deficit (-),-19118314951.65,-10010715465.54,-12696830338.47,-47991.00,-70850.00,2,10,10,100,D,SL,3,1.3.2,2022,2,2022,1,02,28
2022-02-28,49014253,49014295,Total On-Budget and Off-Budget Financing,216589752056.05,475584434457.83,1046653516055.68,1836951.00,1371934.00,2,11,11,110,T,SL,2,1.4,2022,2,2022,1,02,28
2022-02-28,null,49014297,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,2,2022,1,02,28
2022-02-28,49014297,49014299,Borrowing from the Public,286640219354.08,1490076464675.21,735679604386.83,2098073.00,1418298.00,2,13,13,130,D,SL,2,2.1,2022,2,2022,1,02,28
2022-02-28,49014297,49014302,"Reduction of Operating Cash, Increase (-)",-28420707079.42,-556103814105.13,367213543178.39,0.00,0.00,2,14,14,140,D,SL,2,2.2,2022,2,2022,1,02,28
2022-02-28,49014297,49014305,By Other Means,-41629760218.61,-458388207434.89,-56240504405.83,-261122.00,-46364.00,2,15,15,150,D,SL,2,2.3,2022,2,2022,1,02,28
2022-01-31,48846280,48846303,Total Receipts,465078772247.49,1516952026833.03,1188019838317.69,4174197.00,4641026.00,2,2,2,20,T,SL,2,1.1,2022,2,2022,1,01,31
2022-01-31,null,48846280,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,2,2022,1,01,31
2022-01-31,null,48846333,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,2,2022,1,01,31
2022-01-31,48846303,48846306,On-Budget Receipts,365406772247.49,1182803755988.06,872299804741.81,3141598.00,3569434.00,2,3,3,30,D,SL,3,1.1.1,2022,2,2022,1,01,31
2022-01-31,48846303,48846309,Off-Budget Receipts,99672000000.00,334148270844.97,315720033575.88,1032599.00,1071592.00,2,4,4,40,D,SL,3,1.1.2,2022,2,2022,1,01,31
2022-01-31,48846280,48846312,Total Outlays,346379914005.83,1775946709234.81,1923751412924.70,6011148.00,6012960.00,2,5,5,50,T,SL,2,1.2,2022,2,2022,1,01,31
2022-01-31,48846312,48846315,On-Budget Outlays,259085377271.96,1450906037875.95,1613398057371.67,4930558.00,4870518.00,2,6,6,60,D,SL,3,1.2.1,2022,2,2022,1,01,31
2022-01-31,48846312,48846318,Off-Budget Outlays,87294536733.87,325040671358.86,310353355553.03,1080590.00,1142442.00,2,7,7,70,D,SL,3,1.2.2,2022,2,2022,1,01,31
2022-01-31,48846280,48846321,Total Surplus (+) or Deficit (-),118698858241.66,-258994682401.78,-735731574607.01,-1836951.00,-1371934.00,2,8,8,80,T,SL,2,1.3,2022,2,2022,1,01,31
2022-01-31,48846321,48846324,On-Budget Surplus (+) or Deficit (-),106321394975.53,-268102281887.89,-741098252629.86,-1788960.00,-1301084.00,2,9,9,90,D,SL,3,1.3.1,2022,2,2022,1,01,31
2022-01-31,48846321,48846327,Off-Budget Surplus (+) or Deficit (-),12377463266.13,9107599486.11,5366678022.85,-47991.00,-70850.00,2,10,10,100,D,SL,3,1.3.2,2022,2,2022,1,01,31
2022-01-31,48846280,48846330,Total On-Budget and Off-Budget Financing,-118698858241.66,258994682401.78,735731574607.01,1836951.00,1371934.00,2,11,11,110,T,SL,2,1.4,2022,2,2022,1,01,31
2022-01-31,48846333,48846336,Borrowing from the Public,340983195295.82,1203436245321.13,625473936429.05,2098073.00,1418298.00,2,13,13,130,D,SL,2,2.1,2022,2,2022,1,01,31
2022-01-31,48846333,48846338,"Reduction of Operating Cash, Increase (-)",-336734918543.98,-527683107025.71,170327374978.69,0.00,0.00,2,14,14,140,D,SL,2,2.2,2022,2,2022,1,01,31
2022-01-31,48846333,48846341,By Other Means,-122947126316.14,-416758447216.28,-60069527139.74,-261122.00,-46364.00,2,15,15,150,D,SL,2,2.3,2022,2,2022,1,01,31
2021-12-31,48689213,48689220,By Other Means,-284080948122.77,-293811320900.14,-94140032863.46,-261122.00,-46364.00,2,15,15,150,D,SL,2,2.3,2022,1,2021,4,12,31
2021-12-31,null,48689144,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,1,2021,4,12,31
2021-12-31,48689144,48689172,Total Receipts,486737901557.54,1051873254585.54,803369244356.32,4174197.00,4641026.00,2,2,2,20,T,SL,2,1.1,2022,1,2021,4,12,31
2021-12-31,48689172,48689175,On-Budget Receipts,400608630712.57,817396983740.57,576987210780.44,3141598.00,3569434.00,2,3,3,30,D,SL,3,1.1.1,2022,1,2021,4,12,31
2021-12-31,48689172,48689181,Off-Budget Receipts,86129270844.97,234476270844.97,226382033575.88,1032599.00,1071592.00,2,4,4,40,D,SL,3,1.1.2,2022,1,2021,4,12,31
2021-12-31,48689144,48689186,Total Outlays,508041030982.77,1429566795228.98,1376268329495.79,6011148.00,6012960.00,2,5,5,50,T,SL,2,1.2,2022,1,2021,4,12,31
2021-12-31,48689186,48689191,On-Budget Outlays,447088479992.75,1191820660603.99,1126214386218.43,4930558.00,4870518.00,2,6,6,60,D,SL,3,1.2.1,2022,1,2021,4,12,31
2021-12-31,48689186,48689196,Off-Budget Outlays,60952550990.02,237746134624.99,250053943277.36,1080590.00,1142442.00,2,7,7,70,D,SL,3,1.2.2,2022,1,2021,4,12,31
2021-12-31,48689144,48689198,Total Surplus (+) or Deficit (-),-21303129425.23,-377693540643.44,-572899085139.47,-1836951.00,-1371934.00,2,8,8,80,T,SL,2,1.3,2022,1,2021,4,12,31
2021-12-31,48689198,48689203,On-Budget Surplus (+) or Deficit (-),-46479849280.18,-374423676863.42,-549227175437.99,-1788960.00,-1301084.00,2,9,9,90,D,SL,3,1.3.1,2022,1,2021,4,12,31
2021-12-31,48689198,48689206,Off-Budget Surplus (+) or Deficit (-),25176719854.95,-3269863780.02,-23671909701.48,-47991.00,-70850.00,2,10,10,100,D,SL,3,1.3.2,2022,1,2021,4,12,31
2021-12-31,48689144,48689211,Total On-Budget and Off-Budget Financing,21303129425.23,377693540643.44,572899085139.47,1836951.00,1371934.00,2,11,11,110,T,SL,2,1.4,2022,1,2021,4,12,31
2021-12-31,null,48689213,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,1,2021,4,12,31
2021-12-31,48689213,48689216,Borrowing from the Public,498338940264.93,862453050025.31,613929501893.07,2098073.00,1418298.00,2,13,13,130,D,SL,2,2.1,2022,1,2021,4,12,31
2021-12-31,48689213,48689218,"Reduction of Operating Cash, Increase (-)",-192954862716.93,-190948188481.73,53110049066.84,0.00,0.00,2,14,14,140,D,SL,2,2.2,2022,1,2021,4,12,31
2021-11-30,null,48554074,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2022,1,2021,4,11,30
2021-11-30,48554055,48554060,Off-Budget Outlays,93122784432.61,176793583634.97,172604932070.06,1080590.00,1142442.00,2,7,7,70,D,SL,3,1.2.2,2022,1,2021,4,11,30
2021-11-30,48554019,48554063,Total Surplus (+) or Deficit (-),-191335040521.97,-356390407455.22,-429336800702.69,-1836951.00,-1371934.00,2,8,8,80,T,SL,2,1.3,2022,1,2021,4,11,30
2021-11-30,48554063,48554065,On-Budget Surplus (+) or Deficit (-),-175267256089.36,-327943823820.25,-401473868632.63,-1788960.00,-1301084.00,2,9,9,90,D,SL,3,1.3.1,2022,1,2021,4,11,30
2021-11-30,null,48554019,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2022,1,2021,4,11,30
2021-11-30,48554019,48554046,Total Receipts,281208031829.82,565135393052.39,457250015959.41,4174197.00,4641026.00,2,2,2,20,T,SL,2,1.1,2022,1,2021,4,11,30
2021-11-30,48554046,48554049,On-Budget Receipts,204153031829.82,416788393052.39,312508015959.41,3141598.00,3569434.00,2,3,3,30,D,SL,3,1.1.1,2022,1,2021,4,11,30
2021-11-30,48554046,48554052,Off-Budget Receipts,77055000000.00,148347000000.00,144742000000.00,1032599.00,1071592.00,2,4,4,40,D,SL,3,1.1.2,2022,1,2021,4,11,30
2021-11-30,48554019,48554055,Total Outlays,472543072351.79,921525800507.61,886586816662.10,6011148.00,6012960.00,2,5,5,50,T,SL,2,1.2,2022,1,2021,4,11,30
2021-11-30,48554055,48554057,On-Budget Outlays,379420287919.18,744732216872.64,713981884592.04,4930558.00,4870518.00,2,6,6,60,D,SL,3,1.2.1,2022,1,2021,4,11,30
2021-11-30,48554063,48554068,Off-Budget Surplus (+) or Deficit (-),-16067784432.61,-28446583634.97,-27862932070.06,-47991.00,-70850.00,2,10,10,100,D,SL,3,1.3.2,2022,1,2021,4,11,30
2021-11-30,48554019,48554071,Total On-Budget and Off-Budget Financing,191335040521.97,356390407455.22,429336800702.69,1836951.00,1371934.00,2,11,11,110,T,SL,2,1.4,2022,1,2021,4,11,30
2021-11-30,48554074,48554077,Borrowing from the Public,7511877684.46,364114109760.38,329865935374.92,2098073.00,1418298.00,2,13,13,130,D,SL,2,2.1,2022,1,2021,4,11,30
2021-11-30,48554074,48554080,"Reduction of Operating Cash, Increase (-)",64869802387.02,2006674235.20,158692589594.01,0.00,0.00,2,14,14,140,D,SL,2,2.2,2022,1,2021,4,11,30
2021-11-30,48554074,48554083,By Other Means,118953360450.29,-9730376540.56,-59221465917.40,-261122.00,-46364.00,2,15,15,150,D,SL,2,2.3,2022,1,2021,4,11,30
2021-10-31,48435593,48435621,Total Surplus (+) or Deficit (-),-165055366933.25,-165055366933.25,-284070537172.84,-1836951.00,-1371934.00,2,8,8,80,T,SL,2,1.3,2022,1,2021,4,10,31
2021-10-31,48435621,48435624,On-Budget Surplus (+) or Deficit (-),-152676567730.89,-152676567730.89,-271120216996.61,-1788960.00,-1301084.00,2,9,9,90,D,SL,3,1.3.1,2022,1,2021,4,10,31
2021-10-31,48435621,48435627,Off-Budget Surplus (+) or Deficit (-),-12378799202.36,-12378799202.36,-12950320176.23,-47991.00,-70850.00,2,10,10,100,D,SL,3,1.3.2,2022,1,2021,4,10,31
