Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipts Amount,Current Month Outlays Amount,Current Month Excess Amount,Fiscal Year to Date Receipts Amount,Fiscal Year to Date Outlays Amount,Fiscal Year to Date Excess Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-06-30,49750781,49750799,Less: Interfund Transactions,147455482600.22,147455482600.22,null,1069858801619.34,1069858801619.34,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2022,3,2022,2,06,30
2022-06-30,49750781,49750800,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,152393205117.77,88416180952.94,63977024164.83,1168172258116.59,768248953265.96,399923304850.63,null,null,null,8,20,20,220,D,SL,2,1.19,2022,3,2022,2,06,30
2022-06-30,null,49750801,Total Federal Fund Receipts and Outlays,308535032381.83,461353569472.75,-152818537090.92,2667990554525.98,3582980929525.84,-914990374999.86,null,null,null,8,21,21,230,T,SL,1,2,2022,3,2022,2,06,30
2022-06-30,49750801,49750802,Less: Interfund Transactions,166825632.14,166825632.14,null,772533804.99,772533804.99,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2022,3,2022,2,06,30
2022-06-30,49750801,49750803,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,308368206749.69,461186743840.61,-152818537090.92,2667218020720.99,3582208395720.85,-914990374999.86,null,null,null,8,23,23,260,D,SL,2,2.2,2022,3,2022,2,06,30
2022-06-30,null,49750804,Net Budget Receipts & Outlays,460761411867.46,549602924793.55,-88841512926.09,3835390278837.58,4350457348986.81,-515067070149.23,null,null,null,8,24,24,280,T,SL,1,3,2022,3,2022,2,06,30
2022-05-31,null,49501154,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2022,3,2022,2,05,31
2022-05-31,49501154,49501155,Airport and Airway,-769253732.40,682247296.23,-1451501028.63,4724480610.24,12784797211.94,-8060316601.70,15901898000.00,9719577000.00,8500323000.00,8,2,2,20,D,PG,2,1.1,2022,3,2022,2,05,31
2022-05-31,49501154,49501156,Black Lung Disability,-9260263.82,16179681.95,-25439945.77,105915932.53,125310577.09,-19394644.56,null,null,null,8,3,3,30,D,PG,2,1.2,2022,3,2022,2,05,31
2022-05-31,49501154,49501157,Federal Disability Insurance,12663722695.38,12300057015.03,363665680.35,106088814198.59,96461770867.88,9627043330.71,98032277000.00,107371702000.00,107728168000.00,8,4,4,50,D,PG,2,1.3,2022,3,2022,2,05,31
2022-05-31,49501154,49501158,Federal Employees Life and Health,null,-448917161.85,448917161.85,null,-327838558.83,327838558.83,78129769656.63,78079087234.12,78528065555.68,8,5,5,60,D,PG,2,1.4,2022,3,2022,2,05,31
2022-05-31,49501154,49501159,Federal Employees Retirement,5060838058.32,8149165479.49,-3088327421.17,47429674104.06,64851543193.12,-17421869089.06,947816320019.11,993975957742.89,990842600345.28,8,6,6,70,D,PG,2,1.5,2022,3,2022,2,05,31
2022-05-31,49501154,49501160,Federal Hospital Insurance,26048811877.07,12264909448.04,13783902429.03,269382612377.43,234876991576.04,34505620801.39,null,null,null,8,7,7,80,D,PG,2,1.6,2022,3,2022,2,05,31
2022-05-31,49501154,49501161,Federal Old-Age and Survivors Insurance,74567840959.61,90689978762.42,-16122137802.81,677980005451.75,703423653991.09,-25443648539.34,2755784664000.00,2746606960000.00,2730507314000.00,8,8,8,90,D,PG,2,1.7,2022,3,2022,2,05,31
2022-05-31,49501154,49501162,Federal Supplementary Medical Insurance,50040093998.68,15972634324.05,34067459674.63,399440319708.26,356671176802.26,42769142906.00,170677159000.00,164259059000.00,200130922000.00,8,9,9,100,D,PG,2,1.8,2022,3,2022,2,05,31
2022-05-31,49501154,49501163,Hazardous Substance Superfund,46992056.31,111348676.39,-64356620.08,4887880622.99,926433993.35,3961446629.64,5047805986.62,9102909859.02,9027051349.68,8,10,10,105,D,PG,2,1.9,2022,3,2022,2,05,31
2022-05-31,49501154,49501164,Highways,3281848068.92,4202690459.95,-920842391.03,146689878194.61,29353097074.34,117336781120.27,12043352643.45,135955770619.83,135329021832.78,8,11,11,110,D,PG,2,1.10,2022,3,2022,2,05,31
2022-05-31,49501154,49501165,Military Advances,2126096789.91,2280556718.22,-154459928.31,25524615562.31,21889838374.53,3634777187.78,null,null,null,8,12,12,120,D,PG,2,1.11,2022,3,2022,2,05,31
2022-05-31,49501154,49501166,Military Retirement,16649116187.88,474803855.78,16174312332.10,190496217483.39,43872154936.37,146624062547.02,1031999890195.49,1161708604741.01,1178286575430.23,8,13,13,125,D,PG,2,1.12,2022,3,2022,2,05,31
2022-05-31,49501154,49501167,Railroad Retirement,-669348401.47,1189940014.11,-1859288415.58,4492375500.55,9963821540.34,-5471446039.79,2589778000.00,2674731000.00,2440337000.00,8,14,14,130,D,PG,2,1.13,2022,3,2022,2,05,31
2022-05-31,49501154,49501168,Unemployment,20506541696.38,2106109091.68,18400432604.70,53318439390.70,23837388037.35,29481051353.35,53135035000.00,56976225000.00,76428794000.00,8,15,15,150,D,PG,2,1.14,2022,3,2022,2,05,31
2022-05-31,49501154,49501169,Veterans Life Insurance,1737403.63,43546109.99,-41808706.36,34945126.80,408906266.55,-373961139.75,2541170000.00,2216973000.00,2175906000.00,8,16,16,160,D,PG,2,1.15,2022,3,2022,2,05,31
2022-05-31,49501154,49501170,All Other Trust,2093947541.49,433096011.51,1660851529.98,7586197753.73,3117092976.72,4469104777.01,181749320315.19,203627520870.52,219093150348.19,8,17,17,170,D,PG,2,1.16,2022,3,2022,2,05,31
2022-05-31,49501154,49501171,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,211639724935.89,150468345782.99,61171379152.90,1938182372017.94,1602236138860.14,335946233157.80,5355448439816.49,5672275078067.39,5739018228861.84,8,18,18,190,T,SLU,2,1.17,2022,3,2022,2,05,31
2022-05-31,49501154,49501172,Less: Interfund Transactions,77167070034.94,77167070034.94,null,922403319019.12,922403319019.12,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2022,3,2022,2,05,31
2022-05-31,49501154,49501173,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,134472654900.95,73301275748.05,61171379152.90,1015779052998.82,679832819841.02,335946233157.80,null,null,null,8,20,20,220,D,SL,2,1.19,2022,3,2022,2,05,31
2022-05-31,null,49501174,Total Federal Fund Receipts and Outlays,254595009882.20,381988950244.68,-127393940362.48,2359455522144.15,3121627360053.09,-762171837908.94,null,null,null,8,21,21,230,T,SL,1,2,2022,3,2022,2,05,31
2022-05-31,49501174,49501175,Less: Interfund Transactions,74516989.96,74516989.96,null,605708172.85,605708172.85,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2022,3,2022,2,05,31
2022-05-31,49501174,49501176,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,254520492892.24,381914433254.72,-127393940362.48,2358849813971.30,3121021651880.24,-762171837908.94,null,null,null,8,23,23,260,D,SL,2,2.2,2022,3,2022,2,05,31
2022-05-31,null,49501177,Net Budget Receipts & Outlays,388993147793.19,455215709002.77,-66222561209.58,3374628866970.12,3800854471721.26,-426225604751.14,null,null,null,8,24,24,280,T,SL,1,3,2022,3,2022,2,05,31
2022-04-30,null,49308909,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2022,3,2022,2,04,30
2022-04-30,49308909,49308910,Airport and Airway,582360170.40,1399315028.59,-816954858.19,5493734342.64,12102549915.71,-6608815573.07,15901898000.00,10226217000.00,9719577000.00,8,2,2,20,D,PG,2,1.1,2022,3,2022,2,04,30
2022-04-30,49308909,49308911,Black Lung Disability,11242445.53,15568523.56,-4326078.03,115176196.35,109130895.14,6045301.21,null,null,null,8,3,3,30,D,PG,2,1.2,2022,3,2022,2,04,30
2022-04-30,49308909,49308912,Federal Disability Insurance,16586882608.54,12352621367.29,4234261241.25,93425091503.21,84161713852.85,9263377650.36,98032277000.00,103141221000.00,107371702000.00,8,4,4,50,D,PG,2,1.3,2022,3,2022,2,04,30
2022-04-30,49308909,49308913,Federal Employees Life and Health,null,-233134312.38,233134312.38,null,121078603.02,-121078603.02,78129769656.63,77845890615.79,78079087234.12,8,5,5,60,D,PG,2,1.4,2022,3,2022,2,04,30
2022-04-30,49308909,49308914,Federal Employees Retirement,4996711774.13,8504530285.76,-3507818511.63,42368836045.74,56702377713.63,-14333541667.89,947816320019.11,997311118181.95,993975957742.89,8,6,6,70,D,PG,2,1.5,2022,3,2022,2,04,30
2022-04-30,49308909,49308915,Federal Hospital Insurance,50141570527.81,38632905143.01,11508665384.80,243333800500.36,222612082128.00,20721718372.36,null,null,null,8,7,7,80,D,PG,2,1.6,2022,3,2022,2,04,30
2022-04-30,49308909,49308916,Federal Old-Age and Survivors Insurance,107013243829.69,90535906226.43,16477337603.26,603412164492.14,612733675228.67,-9321510736.53,2755784664000.00,2730160885000.00,2746606960000.00,8,8,8,90,D,PG,2,1.7,2022,3,2022,2,04,30
2022-04-30,49308909,49308917,Federal Supplementary Medical Insurance,50623726001.94,71804618731.80,-21180892729.86,349400225709.58,340698542478.21,8701683231.37,170677159000.00,190777900000.00,164259059000.00,8,9,9,100,D,PG,2,1.8,2022,3,2022,2,04,30
2022-04-30,49308909,49308918,Hazardous Substance Superfund,618881987.50,110970841.01,507911146.49,4840888566.68,815085316.96,4025803249.72,5047805986.62,8619245790.66,9102909859.02,8,10,10,105,D,PG,2,1.9,2022,3,2022,2,04,30
2022-04-30,49308909,49308919,Highways,4585455032.76,3368371194.13,1217083838.63,143408030125.69,25150406614.39,118257623511.30,12043352643.45,134751476686.61,135955770619.83,8,11,11,110,D,PG,2,1.10,2022,3,2022,2,04,30
2022-04-30,49308909,49308920,Military Advances,4803651066.51,2486580070.34,2317070996.17,23398518772.40,19609281656.31,3789237116.09,null,null,null,8,12,12,120,D,PG,2,1.11,2022,3,2022,2,04,30
2022-04-30,49308909,49308921,Military Retirement,13756636600.80,10757094883.97,2999541716.83,173847101295.51,43397351080.59,130449750214.92,1031999890195.49,1159148856733.85,1161708604741.01,8,13,13,125,D,PG,2,1.12,2022,3,2022,2,04,30
2022-04-30,49308909,49308922,Railroad Retirement,1147688835.41,1242039782.80,-94350947.39,5161723902.02,8773881526.23,-3612157624.21,2589778000.00,2677841000.00,2674731000.00,8,14,14,130,D,PG,2,1.13,2022,3,2022,2,04,30
2022-04-30,49308909,49308923,Unemployment,5134637241.71,2539143898.54,2595493343.17,32811897694.32,21731278945.67,11080618748.65,53135035000.00,62600320000.00,56976225000.00,8,15,15,150,D,PG,2,1.14,2022,3,2022,2,04,30
2022-04-30,49308909,49308924,Veterans Life Insurance,1961252.22,53607945.59,-51646693.37,33207723.17,365360156.56,-332152433.39,2541170000.00,2269538000.00,2216973000.00,8,16,16,160,D,PG,2,1.15,2022,3,2022,2,04,30
2022-04-30,49308909,49308925,All Other Trust,1013001084.19,448027995.83,564973088.36,5492250218.24,2683996971.21,2808253247.03,181749320315.19,191197421516.02,203627520870.52,8,17,17,170,D,PG,2,1.16,2022,3,2022,2,04,30
2022-04-30,49308909,49308926,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,261017650459.14,244018167606.27,16999482852.87,1726542647088.05,1451767793083.15,274774854004.90,5355448439816.49,5670727931524.88,5672275078067.39,8,18,18,190,T,SLU,2,1.17,2022,3,2022,2,04,30
2022-04-30,49308909,49308927,Less: Interfund Transactions,105459009623.82,105459009623.82,null,845236248984.18,845236248984.18,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2022,3,2022,2,04,30
2022-04-30,49308909,49308928,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,155558640835.32,138559157982.45,16999482852.87,881306398103.87,606531544098.97,274774854004.90,null,null,null,8,20,20,220,D,SL,2,1.19,2022,3,2022,2,04,30
2022-04-30,null,49308929,Total Federal Fund Receipts and Outlays,708164797642.75,416949219968.83,291215577673.92,2104860512261.95,2739638409808.41,-634777897546.46,null,null,null,8,21,21,230,T,SL,1,2,2022,3,2022,2,04,30
2022-04-30,49308929,49308930,Less: Interfund Transactions,74829914.97,74829914.97,null,531191182.89,531191182.89,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2022,3,2022,2,04,30
2022-04-30,49308929,49308931,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,708089967727.78,416874390053.86,291215577673.92,2104329321079.06,2739107218625.52,-634777897546.46,null,null,null,8,23,23,260,D,SL,2,2.2,2022,3,2022,2,04,30
2022-04-30,null,49308932,Net Budget Receipts & Outlays,863648608563.10,555433548036.31,308215060526.79,2985635719182.93,3345638762724.49,-360003043541.56,null,null,null,8,24,24,280,T,SL,1,3,2022,3,2022,2,04,30
2022-03-31,null,49121099,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2022,2,2022,1,03,31
2022-03-31,49121099,49121100,Airport and Airway,486086425.22,2172399682.49,-1686313257.27,4911374172.24,10703234887.12,-5791860714.88,15901898000.00,11860130000.00,10226217000.00,8,2,2,20,D,PG,2,1.1,2022,2,2022,1,03,31
2022-03-31,49121099,49121101,Black Lung Disability,9359619.65,15138114.64,-5778494.99,103933750.82,93562371.58,10371379.24,null,null,null,8,3,3,30,D,PG,2,1.2,2022,2,2022,1,03,31
2022-03-31,49121099,49121102,Federal Disability Insurance,13272034387.77,12238167159.09,1033867228.68,76838208894.67,71809092485.56,5029116409.11,98032277000.00,102101147000.00,103141221000.00,8,4,4,50,D,PG,2,1.3,2022,2,2022,1,03,31
2022-03-31,49121099,49121103,Federal Employees Life and Health,null,261605027.84,-261605027.84,null,354212915.40,-354212915.40,78129769656.63,78106064571.68,77845890615.79,8,5,5,60,D,PG,2,1.4,2022,2,2022,1,03,31
2022-03-31,49121099,49121104,Federal Employees Retirement,4223645200.21,8190787584.34,-3967142384.13,37372124271.61,48197847427.87,-10825723156.26,947816320019.11,1001449242535.83,997311118181.95,8,6,6,70,D,PG,2,1.5,2022,2,2022,1,03,31
2022-03-31,49121099,49121105,Federal Hospital Insurance,35397923219.44,37408641190.21,-2010717970.77,193192229972.55,183979176984.99,9213052987.56,null,null,null,8,7,7,80,D,PG,2,1.6,2022,2,2022,1,03,31
2022-03-31,49121099,49121106,Federal Old-Age and Survivors Insurance,78153918478.23,90338194593.43,-12184276115.20,496398920662.45,522197769002.24,-25798848339.79,2755784664000.00,2742310969000.00,2730160885000.00,8,8,8,90,D,PG,2,1.7,2022,2,2022,1,03,31
2022-03-31,49121099,49121107,Federal Supplementary Medical Insurance,55527370036.75,46705195001.12,8822175035.63,298776499707.64,268893923746.41,29882575961.23,170677159000.00,181993682000.00,190777900000.00,8,9,9,100,D,PG,2,1.8,2022,2,2022,1,03,31
2022-03-31,49121099,49121108,Hazardous Substance Superfund,217217850.56,165729905.11,51487945.45,4222006579.18,704114475.95,3517892103.23,5047805986.62,8510108457.96,8619245790.66,8,10,10,105,D,PG,2,1.9,2022,2,2022,1,03,31
2022-03-31,49121099,49121109,Highways,3801446087.68,3653894688.51,147551399.17,138822575092.93,21782035420.26,117040539672.67,12043352643.45,134400917217.73,134751476686.61,8,11,11,110,D,PG,2,1.10,2022,2,2022,1,03,31
2022-03-31,49121099,49121110,Military Advances,2857093646.22,3702438098.57,-845344452.35,18594867705.89,17122701585.97,1472166119.92,null,null,null,8,12,12,120,D,PG,2,1.11,2022,2,2022,1,03,31
2022-03-31,49121099,49121111,Military Retirement,9869681314.57,5614627847.73,4255053466.84,160090464694.71,32640256196.62,127450208498.09,1031999890195.49,1154791400732.21,1159148856733.85,8,13,13,125,D,PG,2,1.12,2022,2,2022,1,03,31
2022-03-31,49121099,49121112,Railroad Retirement,322289719.61,1317264190.65,-994974471.04,4014035066.61,7531841743.43,-3517806676.82,2589778000.00,2652057000.00,2677841000.00,8,14,14,130,D,PG,2,1.13,2022,2,2022,1,03,31
2022-03-31,49121099,49121113,Unemployment,4288035898.47,2755235697.00,1532800201.47,27677260452.61,19192135047.13,8485125405.48,53135035000.00,61053304000.00,62600320000.00,8,15,15,150,D,PG,2,1.14,2022,2,2022,1,03,31
2022-03-31,49121099,49121114,Veterans Life Insurance,1975329.43,66569316.94,-64593987.51,31246470.95,311752210.97,-280505740.02,2541170000.00,2331067000.00,2269538000.00,8,16,16,160,D,PG,2,1.15,2022,2,2022,1,03,31
2022-03-31,49121099,49121115,All Other Trust,1045863699.66,-85061439.98,1130925139.64,4479249134.05,2284686021.79,2194563112.26,181749320315.19,193667231551.06,191197421516.02,8,17,17,170,D,PG,2,1.16,2022,2,2022,1,03,31
2022-03-31,49121099,49121116,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,209473940913.47,214520826657.69,-5046885744.22,1465524996628.91,1207798342523.29,257726654105.62,5355448439816.49,5675227321066.47,5670727931524.88,8,18,18,190,T,SLU,2,1.17,2022,2,2022,1,03,31
2022-03-31,49121099,49121117,Less: Interfund Transactions,84759965168.96,84759965168.96,null,739777239360.36,739777239360.36,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2022,2,2022,1,03,31
2022-03-31,49121099,49121118,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,124713975744.51,129760861488.73,-5046885744.22,725747757268.55,468021103162.93,257726654105.62,null,null,null,8,20,20,220,D,SL,2,1.19,2022,2,2022,1,03,31
2022-03-31,null,49121119,Total Federal Fund Receipts and Outlays,190534304833.05,378169805745.76,-187635500912.71,1396695714619.20,2322689189839.58,-925993475220.38,null,null,null,8,21,21,230,T,SL,1,2,2022,2,2022,1,03,31
2022-03-31,49121119,49121120,Less: Interfund Transactions,76124412.84,76124412.84,null,456361267.92,456361267.92,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2022,2,2022,1,03,31
2022-03-31,49121119,49121121,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,190458180420.21,378093681332.92,-187635500912.71,1396239353351.28,2322232828571.66,-925993475220.38,null,null,null,8,23,23,260,D,SL,2,2.2,2022,2,2022,1,03,31
2022-03-31,null,49121122,Net Budget Receipts & Outlays,315172156164.72,507854542821.65,-192682386656.93,2121987110619.83,2790253931734.59,-668266821114.76,null,null,null,8,24,24,280,T,SL,1,3,2022,2,2022,1,03,31
2022-02-28,null,49016322,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2022,2,2022,1,02,28
2022-02-28,49016322,49016323,Airport and Airway,-422980131.42,1492397203.10,-1915377334.52,4425287747.02,8530835204.63,-4105547457.61,15901898000.00,13349110000.00,11860130000.00,8,2,2,20,D,PG,2,1.1,2022,2,2022,1,02,28
2022-02-28,49016322,49016324,Black Lung Disability,-6603895.83,13623614.55,-20227510.38,94574131.17,78424256.94,16149874.23,null,null,null,8,3,3,30,D,PG,2,1.2,2022,2,2022,1,02,28
2022-02-28,49016322,49016325,Federal Disability Insurance,12028459280.56,12138290347.87,-109831067.31,63566174506.90,59570925326.47,3995249180.43,98032277000.00,102210713000.00,102101147000.00,8,4,4,50,D,PG,2,1.3,2022,2,2022,1,02,28
2022-02-28,49016322,49016326,Federal Employees Life and Health,null,-532347384.66,532347384.66,null,92607887.56,-92607887.56,78129769656.63,77530229556.09,78106064571.68,8,5,5,60,D,PG,2,1.4,2022,2,2022,1,02,28
2022-02-28,49016322,49016327,Federal Employees Retirement,4030696952.80,8138467752.03,-4107770799.23,33148479071.40,40007059843.53,-6858580772.13,947816320019.11,1005553546276.34,1001449242535.83,8,6,6,70,D,PG,2,1.5,2022,2,2022,1,02,28
2022-02-28,49016322,49016328,Federal Hospital Insurance,23885180522.34,28419509501.49,-4534328979.15,157794306753.11,146570535794.78,11223770958.33,null,null,null,8,7,7,80,D,PG,2,1.6,2022,2,2022,1,02,28
2022-02-28,49016322,49016329,Federal Old-Age and Survivors Insurance,70866662669.01,89731622457.30,-18864959788.29,418245002184.22,431859574408.81,-13614572224.59,2755784664000.00,2761169473000.00,2742310969000.00,8,8,8,90,D,PG,2,1.7,2022,2,2022,1,02,28
2022-02-28,49016322,49016330,Federal Supplementary Medical Insurance,47346466357.99,41886890375.71,5459575982.28,243249129670.89,222188728745.29,21060400925.60,170677159000.00,175949803000.00,181993682000.00,8,9,9,100,D,PG,2,1.8,2022,2,2022,1,02,28
2022-02-28,49016322,49016331,Hazardous Substance Superfund,43164142.75,75463889.91,-32299747.16,4004788728.62,538384570.84,3466404157.78,5047805986.62,8545322624.78,8510108457.96,8,10,10,105,D,PG,2,1.9,2022,2,2022,1,02,28
