Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Gross Outlay Amount,Current Month Deficit Surplus Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2019-10-31,39341404,39341441,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,1,2019,4,10,31
2019-10-31,39341404,39341447,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,1,2019,4,10,31
2019-10-31,39341404,39341453,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,1,2019,4,10,31
2019-10-31,39341404,39341459,September,374028154892.87,291260068709.89,-82768086182.98,1,13,13,130,D,MTH,2,1.12,2020,1,2019,4,10,31
2019-10-31,39341404,39341465,Year-to-Date,3462195607679.65,4446583206292.83,984387598613.18,1,14,14,140,T,SL,2,1.13,2020,1,2019,4,10,31
2019-10-31,39341472,39341479,October,245520157838.90,379987722772.71,134467564933.81,1,16,16,160,D,MTH,2,2.1,2020,1,2019,4,10,31
2019-10-31,39341472,39341481,Year-to-Date,245520157838.90,379987722772.71,134467564933.81,1,17,17,280,T,SL,2,2.2,2020,1,2019,4,10,31
2019-10-31,null,39341472,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,1,2019,4,10,31
2019-09-30,null,38895710,FY 2019,null,null,null,1,15,15,150,S,SL,1,2,2019,4,2019,3,09,30
2019-09-30,38895692,38895695,December,325796890249.97,348989246780.90,23192356530.93,1,4,4,40,D,MTH,2,1.3,2019,4,2019,3,09,30
2019-09-30,38895692,38895696,January,361037590786.62,311800751994.00,-49236838792.62,1,5,5,50,D,MTH,2,1.4,2019,4,2019,3,09,30
2019-09-30,38895692,38895697,February,155622717049.89,370862100668.29,215239383618.40,1,6,6,60,D,MTH,2,1.5,2019,4,2019,3,09,30
2019-09-30,38895692,38895698,March,210832369513.95,419576197547.68,208743828033.73,1,7,7,70,D,MTH,2,1.6,2019,4,2019,3,09,30
2019-09-30,38895692,38895699,April,510446668270.94,296191554603.63,-214255113667.31,1,8,8,80,D,MTH,2,1.7,2019,4,2019,3,09,30
2019-09-30,38895692,38895700,May,217074937894.33,363871381259.89,146796443365.56,1,9,9,90,D,MTH,2,1.8,2019,4,2019,3,09,30
2019-09-30,38895692,38895701,June,316278194101.58,391136184565.14,74857990463.56,1,10,10,100,D,MTH,2,1.9,2019,4,2019,3,09,30
2019-09-30,38895692,38895702,July,225266222812.10,302131452473.72,76865229661.62,1,11,11,110,D,MTH,2,1.10,2019,4,2019,3,09,30
2019-09-30,38895692,38895703,August,219115266127.70,433262791866.72,214147525739.02,1,12,12,120,D,MTH,2,1.11,2019,4,2019,3,09,30
2019-09-30,38895692,38895704,September,343561796500.63,224445654808.60,-119116141692.03,1,13,13,130,D,MTH,2,1.12,2019,4,2019,3,09,30
2019-09-30,38895692,38895706,Year-to-Date,3328747697001.88,4107743816047.28,778996119045.40,1,14,14,140,T,SL,2,1.13,2019,4,2019,3,09,30
2019-09-30,38895710,38895712,October,252691526878.81,353182669423.54,100491142544.73,1,16,16,160,D,MTH,2,2.1,2019,4,2019,3,09,30
2019-09-30,38895710,38895716,November,205961128574.30,410863725716.94,204902597142.64,1,17,17,170,D,MTH,2,2.2,2019,4,2019,3,09,30
2019-09-30,38895710,38895718,December,312584038258.33,326123396887.38,13539358629.05,1,18,18,180,D,MTH,2,2.3,2019,4,2019,3,09,30
2019-09-30,38895710,38895723,January,339979933629.29,331299027442.99,-8680906186.30,1,19,19,190,D,MTH,2,2.4,2019,4,2019,3,09,30
2019-09-30,38895710,38895725,February,167265469326.81,401242744819.00,233977275492.19,1,20,20,200,D,MTH,2,2.5,2019,4,2019,3,09,30
2019-09-30,38895710,38895731,March,228811230488.96,375755996142.82,146944765653.86,1,21,21,210,D,MTH,2,2.6,2019,4,2019,3,09,30
2019-09-30,38895710,38895733,April,535544530375.59,375240374839.65,-160304155535.94,1,22,22,220,D,MTH,2,2.7,2019,4,2019,3,09,30
2019-09-30,38895710,38895739,May,232064498023.77,439832890370.60,207768392346.83,1,23,23,230,D,MTH,2,2.8,2019,4,2019,3,09,30
2019-09-30,38895710,38895741,June,333952332513.76,342429729399.77,8477396886.01,1,24,24,240,D,MTH,2,2.9,2019,4,2019,3,09,30
2019-09-30,38895710,38895742,July,251347787131.94,371043256020.76,119695468888.82,1,25,25,250,D,MTH,2,2.10,2019,4,2019,3,09,30
2019-09-30,38895710,38895748,August,227964977585.22,428309326519.49,200344348934.27,1,26,26,260,D,MTH,2,2.11,2019,4,2019,3,09,30
2019-09-30,38895710,38895750,September,374028157362.42,291260498897.64,-82767658464.78,1,27,27,270,D,MTH,2,2.12,2019,4,2019,3,09,30
2019-09-30,38895710,38895756,Year-to-Date,3462195610149.20,4446583636480.58,984388026331.38,1,28,28,280,T,SL,2,2.13,2019,4,2019,3,09,30
2019-09-30,null,38895692,FY 2018,null,null,null,1,1,1,10,S,SL,1,1,2019,4,2019,3,09,30
2019-09-30,38895692,38895693,October,235340650775.70,298554668742.65,63214017966.95,1,2,2,20,D,MTH,2,1.1,2019,4,2019,3,09,30
2019-09-30,38895692,38895694,November,208374392918.47,346921830736.06,138547437817.59,1,3,3,30,D,MTH,2,1.2,2019,4,2019,3,09,30
2019-08-31,38333170,38333171,October,235340650775.70,298554668742.65,63214017966.95,1,2,2,20,D,MTH,2,1.1,2019,4,2019,3,08,31
2019-08-31,38333170,38333172,November,208374392918.47,346921830736.06,138547437817.59,1,3,3,30,D,MTH,2,1.2,2019,4,2019,3,08,31
2019-08-31,38333170,38333173,December,325796890249.97,348989246780.90,23192356530.93,1,4,4,40,D,MTH,2,1.3,2019,4,2019,3,08,31
2019-08-31,38333170,38333174,January,361037590786.62,311800751994.00,-49236838792.62,1,5,5,50,D,MTH,2,1.4,2019,4,2019,3,08,31
2019-08-31,38333170,38333175,February,155622717049.89,370862100668.29,215239383618.40,1,6,6,60,D,MTH,2,1.5,2019,4,2019,3,08,31
2019-08-31,38333170,38333176,March,210832369513.95,419576197547.68,208743828033.73,1,7,7,70,D,MTH,2,1.6,2019,4,2019,3,08,31
2019-08-31,38333170,38333177,April,510446668270.94,296191554603.63,-214255113667.31,1,8,8,80,D,MTH,2,1.7,2019,4,2019,3,08,31
2019-08-31,38333170,38333178,May,217074937894.33,363871381259.89,146796443365.56,1,9,9,90,D,MTH,2,1.8,2019,4,2019,3,08,31
2019-08-31,38333170,38333179,June,316278194101.58,391136184565.14,74857990463.56,1,10,10,100,D,MTH,2,1.9,2019,4,2019,3,08,31
2019-08-31,38333170,38333180,July,225266222812.10,302131452473.72,76865229661.62,1,11,11,110,D,MTH,2,1.10,2019,4,2019,3,08,31
2019-08-31,38333170,38333181,August,219115266127.70,433262791866.72,214147525739.02,1,12,12,120,D,MTH,2,1.11,2019,4,2019,3,08,31
2019-08-31,38333170,38333182,September,343559344396.17,224443202704.14,-119116141692.03,1,13,13,130,D,MTH,2,1.12,2019,4,2019,3,08,31
2019-08-31,38333184,38333190,March,228811230488.96,375756255818.47,146945025329.51,1,21,21,210,D,MTH,2,2.6,2019,4,2019,3,08,31
2019-08-31,38333184,38333193,May,232064498023.77,439832889370.43,207768391346.66,1,23,23,230,D,MTH,2,2.8,2019,4,2019,3,08,31
2019-08-31,38333184,38333192,April,535544530375.59,375240373035.44,-160304157340.15,1,22,22,220,D,MTH,2,2.7,2019,4,2019,3,08,31
2019-08-31,38333184,38333194,June,333952332513.76,342429731203.98,8477398690.22,1,24,24,240,D,MTH,2,2.9,2019,4,2019,3,08,31
2019-08-31,38333184,38333195,July,251347787131.94,371043256020.76,119695468888.82,1,25,25,250,D,MTH,2,2.10,2019,4,2019,3,08,31
2019-08-31,38333184,38333196,August,227964977585.22,428309326514.35,200344348929.13,1,26,26,260,D,MTH,2,2.11,2019,4,2019,3,08,31
2019-08-31,38333184,38333197,Year-to-Date,3088167452786.78,4155323396253.28,1067155943466.50,1,27,27,280,T,SL,2,2.12,2019,4,2019,3,08,31
2019-08-31,38333184,38333188,January,339979933629.29,331299027442.99,-8680906186.30,1,19,19,190,D,MTH,2,2.4,2019,4,2019,3,08,31
2019-08-31,38333184,38333189,February,167265469326.81,401242744819.00,233977275492.19,1,20,20,200,D,MTH,2,2.5,2019,4,2019,3,08,31
2019-08-31,38333170,38333183,Year-to-Date,3328745244897.42,4107741363942.82,778996119045.40,1,14,14,140,T,SL,2,1.13,2019,4,2019,3,08,31
2019-08-31,null,38333184,FY 2019,null,null,null,1,15,15,150,S,SL,1,2,2019,4,2019,3,08,31
2019-08-31,38333184,38333185,October,252691526878.81,353182669423.54,100491142544.73,1,16,16,160,D,MTH,2,2.1,2019,4,2019,3,08,31
2019-08-31,38333184,38333186,November,205961128574.30,410863725716.94,204902597142.64,1,17,17,170,D,MTH,2,2.2,2019,4,2019,3,08,31
2019-08-31,38333184,38333187,December,312584038258.33,326123396887.38,13539358629.05,1,18,18,180,D,MTH,2,2.3,2019,4,2019,3,08,31
2019-08-31,null,38333170,FY 2018,null,null,null,1,1,1,10,S,SL,1,1,2019,4,2019,3,08,31
2019-07-31,37822972,37822984,September,343559344396.17,224443202704.14,-119116141692.03,1,13,13,130,D,MTH,2,1.12,2019,4,2019,3,07,31
2019-07-31,37822972,37822985,Year-to-Date,3328745244897.42,4107741363942.82,778996119045.40,1,14,14,140,T,SL,2,1.13,2019,4,2019,3,07,31
2019-07-31,37822986,37822987,October,252691526878.81,353182669423.54,100491142544.73,1,16,16,160,D,MTH,2,2.1,2019,4,2019,3,07,31
2019-07-31,37822986,37822988,November,205961128574.30,410863725716.94,204902597142.64,1,17,17,170,D,MTH,2,2.2,2019,4,2019,3,07,31
2019-07-31,37822986,37822989,December,312584038258.33,326123396887.38,13539358629.05,1,18,18,180,D,MTH,2,2.3,2019,4,2019,3,07,31
2019-07-31,37822986,37822990,January,339979933629.29,331299027442.99,-8680906186.30,1,19,19,190,D,MTH,2,2.4,2019,4,2019,3,07,31
2019-07-31,37822986,37822991,February,167265469326.81,401242744819.00,233977275492.19,1,20,20,200,D,MTH,2,2.5,2019,4,2019,3,07,31
2019-07-31,37822986,37822992,March,228811230488.96,375756255818.47,146945025329.51,1,21,21,210,D,MTH,2,2.6,2019,4,2019,3,07,31
2019-07-31,37822986,37822993,April,535544530375.59,375240373035.44,-160304157340.15,1,22,22,220,D,MTH,2,2.7,2019,4,2019,3,07,31
2019-07-31,37822986,37822994,May,232064498023.77,439832889370.43,207768391346.66,1,23,23,230,D,MTH,2,2.8,2019,4,2019,3,07,31
2019-07-31,37822986,37822995,June,333952332513.76,342429731203.98,8477398690.22,1,24,24,240,D,MTH,2,2.9,2019,4,2019,3,07,31
2019-07-31,37822986,37822996,July,251347787131.94,371043593325.40,119695806193.46,1,25,25,250,D,MTH,2,2.10,2019,4,2019,3,07,31
2019-07-31,37822986,37822997,Year-to-Date,2860202475201.56,3727014407043.57,866811931842.01,1,26,26,280,T,SL,2,2.11,2019,4,2019,3,07,31
2019-07-31,null,37822972,FY 2018,null,null,null,1,1,1,10,S,SL,1,1,2019,4,2019,3,07,31
2019-07-31,37822972,37822973,October,235340650775.70,298554668742.65,63214017966.95,1,2,2,20,D,MTH,2,1.1,2019,4,2019,3,07,31
2019-07-31,37822972,37822974,November,208374392918.47,346921830736.06,138547437817.59,1,3,3,30,D,MTH,2,1.2,2019,4,2019,3,07,31
2019-07-31,37822972,37822975,December,325796890249.97,348989246780.90,23192356530.93,1,4,4,40,D,MTH,2,1.3,2019,4,2019,3,07,31
2019-07-31,37822972,37822976,January,361037590786.62,311800751994.00,-49236838792.62,1,5,5,50,D,MTH,2,1.4,2019,4,2019,3,07,31
2019-07-31,37822972,37822977,February,155622717049.89,370862100668.29,215239383618.40,1,6,6,60,D,MTH,2,1.5,2019,4,2019,3,07,31
2019-07-31,37822972,37822978,March,210832369513.95,419576197547.68,208743828033.73,1,7,7,70,D,MTH,2,1.6,2019,4,2019,3,07,31
2019-07-31,37822972,37822979,April,510446668270.94,296191554603.63,-214255113667.31,1,8,8,80,D,MTH,2,1.7,2019,4,2019,3,07,31
2019-07-31,37822972,37822980,May,217074937894.33,363871381259.89,146796443365.56,1,9,9,90,D,MTH,2,1.8,2019,4,2019,3,07,31
2019-07-31,37822972,37822981,June,316278194101.58,391136184565.14,74857990463.56,1,10,10,100,D,MTH,2,1.9,2019,4,2019,3,07,31
2019-07-31,37822972,37822982,July,225266222812.10,302131452473.72,76865229661.62,1,11,11,110,D,MTH,2,1.10,2019,4,2019,3,07,31
2019-07-31,37822972,37822983,August,219115266127.70,433262791866.72,214147525739.02,1,12,12,120,D,MTH,2,1.11,2019,4,2019,3,07,31
2019-07-31,null,37822986,FY 2019,null,null,null,1,15,15,150,S,SL,1,2,2019,4,2019,3,07,31
2019-06-30,null,37440804,FY 2018,null,null,null,1,1,1,10,S,SL,1,1,2019,3,2019,2,06,30
2019-06-30,37440804,37440805,October,235340650775.70,298554668742.65,63214017966.95,1,2,2,20,D,MTH,2,1.1,2019,3,2019,2,06,30
2019-06-30,37440804,37440806,November,208374392918.47,346921830736.06,138547437817.59,1,3,3,30,D,MTH,2,1.2,2019,3,2019,2,06,30
2019-06-30,37440804,37440808,December,325796890249.97,348989246780.90,23192356530.93,1,4,4,40,D,MTH,2,1.3,2019,3,2019,2,06,30
2019-06-30,37440804,37440809,January,361037590786.62,311800751994.00,-49236838792.62,1,5,5,50,D,MTH,2,1.4,2019,3,2019,2,06,30
2019-06-30,37440804,37440811,February,155622717049.89,370862100668.29,215239383618.40,1,6,6,60,D,MTH,2,1.5,2019,3,2019,2,06,30
2019-06-30,37440804,37440812,March,210832369513.95,419576197547.68,208743828033.73,1,7,7,70,D,MTH,2,1.6,2019,3,2019,2,06,30
2019-06-30,37440804,37440814,April,510446668270.94,296191554603.63,-214255113667.31,1,8,8,80,D,MTH,2,1.7,2019,3,2019,2,06,30
2019-06-30,37440804,37440816,May,217074937894.33,363871381259.89,146796443365.56,1,9,9,90,D,MTH,2,1.8,2019,3,2019,2,06,30
2019-06-30,37440804,37440818,June,316278194101.58,391136184565.14,74857990463.56,1,10,10,100,D,MTH,2,1.9,2019,3,2019,2,06,30
2019-06-30,37440804,37440819,July,225266222812.10,302131452473.72,76865229661.62,1,11,11,110,D,MTH,2,1.10,2019,3,2019,2,06,30
2019-06-30,37440804,37440821,August,219115266127.70,433262791866.72,214147525739.02,1,12,12,120,D,MTH,2,1.11,2019,3,2019,2,06,30
2019-06-30,37440828,37440835,February,167265469326.81,401242744819.00,233977275492.19,1,20,20,200,D,MTH,2,2.5,2019,3,2019,2,06,30
2019-06-30,37440828,37440836,March,228811230488.96,375756255818.50,146945025329.54,1,21,21,210,D,MTH,2,2.6,2019,3,2019,2,06,30
2019-06-30,37440828,37440837,April,535544530375.59,375240373035.44,-160304157340.15,1,22,22,220,D,MTH,2,2.7,2019,3,2019,2,06,30
2019-06-30,37440828,37440838,May,232064498023.77,439832889370.43,207768391346.66,1,23,23,230,D,MTH,2,2.8,2019,3,2019,2,06,30
2019-06-30,37440828,37440839,June,333952332513.76,342428650967.98,8476318454.22,1,24,24,240,D,MTH,2,2.9,2019,3,2019,2,06,30
2019-06-30,37440828,37440840,Year-to-Date,2608854688069.62,3355969733482.20,747115045412.58,1,25,25,280,T,SL,2,2.10,2019,3,2019,2,06,30
2019-06-30,37440804,37440823,September,343559344396.17,224443202704.14,-119116141692.03,1,13,13,130,D,MTH,2,1.12,2019,3,2019,2,06,30
2019-06-30,37440804,37440825,Year-to-Date,3328745244897.42,4107741363942.82,778996119045.40,1,14,14,140,T,SL,2,1.13,2019,3,2019,2,06,30
2019-06-30,null,37440828,FY 2019,null,null,null,1,15,15,150,S,SL,1,2,2019,3,2019,2,06,30
2019-06-30,37440828,37440831,October,252691526878.81,353182669423.54,100491142544.73,1,16,16,160,D,MTH,2,2.1,2019,3,2019,2,06,30
2019-06-30,37440828,37440832,November,205961128574.30,410863725716.94,204902597142.64,1,17,17,170,D,MTH,2,2.2,2019,3,2019,2,06,30
2019-06-30,37440828,37440833,December,312584038258.33,326123396887.38,13539358629.05,1,18,18,180,D,MTH,2,2.3,2019,3,2019,2,06,30
2019-06-30,37440828,37440834,January,339979933629.29,331299027442.99,-8680906186.30,1,19,19,190,D,MTH,2,2.4,2019,3,2019,2,06,30
2019-05-31,37196237,37196240,October,235340650775.70,298554668742.65,63214017966.95,1,2,2,20,D,MTH,2,1.1,2019,3,2019,2,05,31
2019-05-31,37196237,37196254,July,225266222812.10,302131452473.72,76865229661.62,1,11,11,110,D,MTH,2,1.10,2019,3,2019,2,05,31
2019-05-31,37196237,37196255,August,219115266127.70,433262791866.72,214147525739.02,1,12,12,120,D,MTH,2,1.11,2019,3,2019,2,05,31
2019-05-31,37196237,37196256,September,343559344396.17,224443202704.14,-119116141692.03,1,13,13,130,D,MTH,2,1.12,2019,3,2019,2,05,31
2019-05-31,37196237,37196257,Year-to-Date,3328745244897.42,4107741363942.82,778996119045.40,1,14,14,140,T,SL,2,1.13,2019,3,2019,2,05,31
2019-05-31,null,37196258,FY 2019,null,null,null,1,15,15,150,S,SL,1,2,2019,3,2019,2,05,31
2019-05-31,37196258,37196259,October,252691526878.81,353182669423.54,100491142544.73,1,16,16,160,D,MTH,2,2.1,2019,3,2019,2,05,31
2019-05-31,37196258,37196260,November,205961128574.30,410863725716.94,204902597142.64,1,17,17,170,D,MTH,2,2.2,2019,3,2019,2,05,31
2019-05-31,37196258,37196261,December,312584038258.33,326123396887.38,13539358629.05,1,18,18,180,D,MTH,2,2.3,2019,3,2019,2,05,31
2019-05-31,37196258,37196262,January,339979933629.29,331299027442.99,-8680906186.30,1,19,19,190,D,MTH,2,2.4,2019,3,2019,2,05,31
2019-05-31,37196258,37196263,February,167265469326.81,401242744819.00,233977275492.19,1,20,20,200,D,MTH,2,2.5,2019,3,2019,2,05,31
2019-05-31,37196258,37196264,March,228811230488.96,375756255818.50,146945025329.54,1,21,21,210,D,MTH,2,2.6,2019,3,2019,2,05,31
2019-05-31,37196258,37196265,April,535544530375.59,375240373035.44,-160304157340.15,1,22,22,220,D,MTH,2,2.7,2019,3,2019,2,05,31
2019-05-31,37196258,37196266,May,232064498023.77,439832889370.43,207768391346.66,1,23,23,230,D,MTH,2,2.8,2019,3,2019,2,05,31
2019-05-31,37196258,37196267,Year-to-Date,2274902355555.86,3013541082514.22,738638726958.36,1,24,24,280,T,SL,2,2.9,2019,3,2019,2,05,31
2019-05-31,null,37196237,FY 2018,null,null,null,1,1,1,10,S,SL,1,1,2019,3,2019,2,05,31
2019-05-31,37196237,37196242,November,208374392918.47,346921830736.06,138547437817.59,1,3,3,30,D,MTH,2,1.2,2019,3,2019,2,05,31
2019-05-31,37196237,37196244,December,325796890249.97,348989246780.90,23192356530.93,1,4,4,40,D,MTH,2,1.3,2019,3,2019,2,05,31
2019-05-31,37196237,37196246,January,361037590786.62,311800751994.00,-49236838792.62,1,5,5,50,D,MTH,2,1.4,2019,3,2019,2,05,31
2019-05-31,37196237,37196248,February,155622717049.89,370862100668.29,215239383618.40,1,6,6,60,D,MTH,2,1.5,2019,3,2019,2,05,31
2019-05-31,37196237,37196250,March,210832369513.95,419576197547.68,208743828033.73,1,7,7,70,D,MTH,2,1.6,2019,3,2019,2,05,31
2019-05-31,37196237,37196251,April,510446668270.94,296191554603.63,-214255113667.31,1,8,8,80,D,MTH,2,1.7,2019,3,2019,2,05,31
2019-05-31,37196237,37196252,May,217074937894.33,363871381259.89,146796443365.56,1,9,9,90,D,MTH,2,1.8,2019,3,2019,2,05,31
2019-05-31,37196237,37196253,June,316278194101.58,391136184565.14,74857990463.56,1,10,10,100,D,MTH,2,1.9,2019,3,2019,2,05,31
2019-04-30,36781432,36781439,October,235340650775.70,298554668742.65,63214017966.95,1,2,2,20,D,MTH,2,1.1,2019,3,2019,2,04,30
2019-04-30,36781432,36781441,November,208374392918.47,346921830736.06,138547437817.59,1,3,3,30,D,MTH,2,1.2,2019,3,2019,2,04,30
2019-04-30,36781432,36781447,December,325796890249.97,348989246780.90,23192356530.93,1,4,4,40,D,MTH,2,1.3,2019,3,2019,2,04,30
2019-04-30,36781432,36781449,January,361037590786.62,311800751994.00,-49236838792.62,1,5,5,50,D,MTH,2,1.4,2019,3,2019,2,04,30
2019-04-30,36781432,36781455,February,155622717049.89,370862100668.29,215239383618.40,1,6,6,60,D,MTH,2,1.5,2019,3,2019,2,04,30
2019-04-30,36781432,36781457,March,210832369513.95,419576197547.68,208743828033.73,1,7,7,70,D,MTH,2,1.6,2019,3,2019,2,04,30
2019-04-30,36781432,36781463,April,510446668270.94,296191554603.63,-214255113667.31,1,8,8,80,D,MTH,2,1.7,2019,3,2019,2,04,30
2019-04-30,36781432,36781465,May,217074937894.33,363871381259.89,146796443365.56,1,9,9,90,D,MTH,2,1.8,2019,3,2019,2,04,30
2019-04-30,36781432,36781471,June,316278194101.58,391136184565.14,74857990463.56,1,10,10,100,D,MTH,2,1.9,2019,3,2019,2,04,30
2019-04-30,36781432,36781473,July,225266222812.10,302131452473.72,76865229661.62,1,11,11,110,D,MTH,2,1.10,2019,3,2019,2,04,30
2019-04-30,36781432,36781478,August,219115266127.70,433262791866.72,214147525739.02,1,12,12,120,D,MTH,2,1.11,2019,3,2019,2,04,30
2019-04-30,36781490,36781501,December,312584038258.33,326123396887.38,13539358629.05,1,18,18,180,D,MTH,2,2.3,2019,3,2019,2,04,30
2019-04-30,36781490,36781503,January,339979933629.29,331299027442.99,-8680906186.30,1,19,19,190,D,MTH,2,2.4,2019,3,2019,2,04,30
2019-04-30,36781490,36781507,February,167265469326.81,401242744819.00,233977275492.19,1,20,20,200,D,MTH,2,2.5,2019,3,2019,2,04,30
2019-04-30,36781490,36781509,March,228811230488.96,375756255818.50,146945025329.54,1,21,21,210,D,MTH,2,2.6,2019,3,2019,2,04,30
2019-04-30,36781490,36781513,April,535544530375.59,375240021465.73,-160304508909.86,1,22,22,220,D,MTH,2,2.7,2019,3,2019,2,04,30
2019-04-30,36781490,36781515,Year-to-Date,2042837857532.09,2573707841574.08,530869984041.99,1,23,23,280,T,SL,2,2.8,2019,3,2019,2,04,30
2019-04-30,null,36781432,FY 2018,null,null,null,1,1,1,10,S,SL,1,1,2019,3,2019,2,04,30
2019-04-30,36781432,36781480,September,343559344396.17,224443202704.14,-119116141692.03,1,13,13,130,D,MTH,2,1.12,2019,3,2019,2,04,30
2019-04-30,36781432,36781485,Year-to-Date,3328745244897.42,4107741363942.82,778996119045.40,1,14,14,140,T,SL,2,1.13,2019,3,2019,2,04,30
2019-04-30,null,36781490,FY 2019,null,null,null,1,15,15,150,S,SL,1,2,2019,3,2019,2,04,30
2019-04-30,36781490,36781495,October,252691526878.81,353182669423.54,100491142544.73,1,16,16,160,D,MTH,2,2.1,2019,3,2019,2,04,30
2019-04-30,36781490,36781497,November,205961128574.30,410863725716.94,204902597142.64,1,17,17,170,D,MTH,2,2.2,2019,3,2019,2,04,30
2019-03-31,null,36338526,FY 2018,null,null,null,1,1,1,10,S,SL,1,1,2019,2,2019,1,03,31
2019-03-31,36338526,36338532,March,210832369513.95,419576197547.68,208743828033.73,1,7,7,70,D,MTH,2,1.6,2019,2,2019,1,03,31
2019-03-31,36338526,36338533,April,510446668270.94,296191554603.63,-214255113667.31,1,8,8,80,D,MTH,2,1.7,2019,2,2019,1,03,31
2019-03-31,36338526,36338534,May,217074937894.33,363871381259.89,146796443365.56,1,9,9,90,D,MTH,2,1.8,2019,2,2019,1,03,31
2019-03-31,36338526,36338535,June,316278194101.58,391136184565.14,74857990463.56,1,10,10,100,D,MTH,2,1.9,2019,2,2019,1,03,31
2019-03-31,36338526,36338536,July,225266222812.10,302131452473.72,76865229661.62,1,11,11,110,D,MTH,2,1.10,2019,2,2019,1,03,31
2019-03-31,36338526,36338537,August,219115266127.70,433262791866.72,214147525739.02,1,12,12,120,D,MTH,2,1.11,2019,2,2019,1,03,31
2019-03-31,36338526,36338538,September,343559344396.17,224443202704.14,-119116141692.03,1,13,13,130,D,MTH,2,1.12,2019,2,2019,1,03,31
2019-03-31,36338526,36338539,Year-to-Date,3328745244897.42,4107741363942.82,778996119045.40,1,14,14,140,T,SL,2,1.13,2019,2,2019,1,03,31
